measured_on,ac_current__2685,ac_power_hw__2695,ac_voltage__2684,ambient_temp_f__2688,dc_current__2683,dc_power_hw__2694,dc_voltage__2682,inverter_error_code__2690,inverter_temp__2686,module_temp_f__2689,poa_irradiance__2679,power_factor_1000__2693,relative_humidity__2687,wind_direction__2692,wind_speed_mph__2691,system_id
2019-01-23 03:45:01,,,,,,,,,,-3.3333321999999974,0.0,,45.813,351.653,0.0138582399999999,34
2019-01-23 04:00:00,0.0,-200.0,283.0,,0.0,-200.0,14.0,0.0,25.0,,,0.0,,,,34
2019-01-23 04:00:01,,,,,,,,,,-3.6666655599999984,0.0,,46.369,351.653,0.0138582399999999,34
2019-01-23 04:15:00,0.0,-300.0,282.0,,0.0,0.0,13.0,0.0,25.0,-3.0277766199999974,0.0,0.0,47.631,351.653,0.0138582399999999,34
2019-01-23 04:30:00,0.0,-200.0,282.0,,0.0,-200.0,13.0,0.0,25.0,,,0.0,,,,34
2019-01-23 04:30:01,,,,,,,,,,-3.5777766639999986,0.0,,50.156000000000006,351.653,0.0138582399999999,34
2019-01-23 04:45:00,0.0,-200.0,283.0,,0.0,-200.0,13.0,0.0,25.0,,,0.0,,,,34
2019-01-23 04:45:01,,,,,,,,,,-4.033332256,0.0,,50.256,351.675,0.0138582399999999,34
2019-01-23 05:00:00,0.0,-200.0,283.0,,0.0,-200.0,12.0,0.0,24.0,-4.083332259999999,0.0,0.0,50.338,351.675,0.0138582399999999,34
2019-01-23 05:15:00,0.0,-300.0,283.0,,0.0,-200.0,11.0,0.0,24.0,,,0.0,,,,34
2019-01-23 05:15:01,,,,,,,,,,-3.3166655319999983,0.0,,48.55,351.675,0.0138582399999999,34
2019-01-23 05:30:00,0.0,-300.0,282.0,,0.0,-200.0,11.0,0.0,24.0,-2.727776595999998,0.0,0.0,47.794,351.675,0.0169875199999999,34
2019-01-23 05:45:00,0.0,-300.0,282.0,,0.0,-200.0,11.0,0.0,24.0,,,0.0,,,,34
2019-01-23 05:45:01,,,,,,,,,,-2.733332151999999,0.0,,49.556,351.675,0.0138582399999999,34
2019-01-23 06:00:00,0.0,-300.0,281.0,,0.0,-200.0,15.0,0.0,24.0,-1.3777764879999983,0.0,0.0,47.125,351.653,0.08091424,34
2019-01-23 06:15:00,0.0,-300.0,282.0,,0.0,-200.0,91.0,0.0,24.0,-0.9999986799999973,0.0,0.0,46.35,351.653,0.0558799999999999,34
2019-01-23 06:30:00,0.0,-200.0,282.0,,0.0,-200.0,358.0,0.0,23.0,-1.1277764679999969,0.0,0.0,48.125,351.653,0.0138582399999999,34
2019-01-23 06:45:00,3.0,-300.0,282.0,,2.0,600.0,297.0,0.0,27.0,,,0.079,,,,34
2019-01-23 06:45:01,,,,,,,,,,-1.6166653959999984,1.5630000000000002,,49.831,351.675,0.0138582399999999,34
2019-01-23 07:00:00,3.0,400.0,282.0,,4.0,1300.0,305.0,0.0,27.0,-2.0499987639999975,6.641,0.115,51.063,351.675,0.0138582399999999,34
2019-01-23 07:15:00,5.0,3600.0,282.0,,12.0,4700.0,368.0,0.0,32.0,-2.111109879999999,12.890999999999998,0.7289999999999999,51.369,351.675,0.0138582399999999,34
2019-01-23 07:30:00,9.0,7800.0,283.0,,22.0,9100.0,414.0,0.0,40.0,-1.4777764959999973,17.48,0.906,49.981,351.675,0.0138582399999999,34
2019-01-23 07:45:00,16.0,14000.0,284.0,,37.0,15700.0,428.0,0.0,51.0,-0.3277764039999979,31.348000000000003,0.971,44.694,351.675,0.0362102399999999,34
2019-01-23 08:00:00,26.0,22600.0,283.0,,57.0,24700.0,433.0,0.0,53.0,1.7388904280000048,84.082,0.993,41.45,351.675,0.0335279999999999,34
2019-01-23 08:15:00,37.0,31800.0,284.0,,82.0,34500.0,417.0,0.0,54.0,3.6388905800000018,347.266,0.995,42.556,351.653,0.02816352,34
2019-01-23 08:30:00,46.0,39600.0,284.0,,103.0,42500.0,412.0,0.0,54.0,8.911113224000001,411.523,0.996,43.15,351.653,0.02816352,34
2019-01-23 08:45:00,54.0,47100.0,285.0,,124.0,50400.0,406.0,0.0,54.0,,,0.997,,,,34
2019-01-23 08:45:01,,,,,,,,,,14.972224820000005,466.797,,42.463,351.63,0.02816352,34
2019-01-23 09:00:00,62.0,53400.0,284.0,,142.0,56900.0,400.0,0.0,54.0,16.505558276000006,524.9019999999999,0.997,38.906,351.63,0.03084576,34
2019-01-23 09:15:00,68.0,58800.0,283.0,,157.0,62600.0,398.0,0.0,54.0,,,0.999,,,,34
2019-01-23 09:15:01,,,,,,,,,,18.90555846800001,580.957,,36.494,351.607,0.03084576,34
2019-01-23 09:30:00,74.0,63800.0,284.0,,173.0,68000.0,391.0,0.0,54.0,,,0.997,,,,34
2019-01-23 09:30:01,,,,,,,,,,20.08333634000001,631.055,,34.45,351.63,0.0,34
2019-01-23 09:45:00,79.0,67700.0,285.0,,186.0,72300.0,387.0,0.0,55.0,,,0.999,,,,34
2019-01-23 09:45:01,,,,,,,,,,21.294447548000004,674.6089999999999,,33.125,351.607,0.0,34
2019-01-23 10:00:00,83.0,71600.0,284.0,,201.0,76000.0,376.0,0.0,54.0,21.62778090800001,713.867,0.999,31.981,351.607,0.0,34
2019-01-23 10:15:00,87.0,75200.0,285.0,,211.0,79900.0,378.0,0.0,55.0,,,1.0,,,,34
2019-01-23 10:15:01,,,,,,,,,,24.605558924000004,753.906,,30.637,351.585,0.0,34
2019-01-23 10:30:00,90.0,77400.0,285.0,,215.0,82400.0,382.0,0.0,55.0,26.266670168000008,788.77,0.999,28.412,351.56300000000005,0.0,34
2019-01-23 10:45:00,93.0,80300.0,284.0,,234.0,85100.0,363.0,0.0,54.0,,,0.999,,,,34
2019-01-23 10:45:01,,,,,,,,,,26.783336876000003,818.2619999999998,,27.019,351.56300000000005,0.0053644799999999,34
2019-01-23 11:00:00,95.0,81900.0,285.0,,238.0,87000.0,366.0,0.0,56.0,26.333336840000005,839.8439999999998,1.0,26.731,351.54,0.0026822399999999,34
2019-01-23 11:15:00,96.0,83100.0,285.0,,243.0,88100.0,362.0,0.0,56.0,26.922225776,855.7619999999998,0.999,25.519,351.51800000000003,0.0053644799999999,34
2019-01-23 11:30:00,97.0,83500.0,286.0,,243.0,89100.0,365.0,0.0,56.0,28.050003644000004,868.945,0.998,24.9,351.51800000000003,0.0,34
2019-01-23 11:45:00,98.0,84100.0,285.0,,246.0,89200.0,362.0,0.0,54.0,27.42778137200001,875.098,0.999,24.075,351.495,0.022352,34
2019-01-23 12:00:00,96.0,82800.0,286.0,,250.0,87700.0,350.0,0.0,55.0,29.450003756000005,876.9529999999999,0.999,23.506,351.472,0.0,34
2019-01-23 12:15:00,96.0,82700.0,285.0,,245.0,87700.0,358.0,0.0,54.0,27.30555914000001,871.289,0.999,22.575,351.472,0.0,34
2019-01-23 12:30:00,94.0,81100.0,285.0,,235.0,86200.0,367.0,0.0,55.0,27.58333694000001,858.8869999999998,0.998,22.163,351.45,0.0,34
2019-01-23 12:45:00,93.0,80100.0,285.0,-25.2511117312,236.0,85000.0,360.0,0.0,53.0,25.533336776,845.02,0.999,21.463,351.42800000000005,0.0,34
2019-01-23 13:00:00,91.0,78100.0,285.0,11.097224510000004,224.0,83300.0,370.0,0.0,55.0,24.961114508000005,822.5589999999999,0.999,20.713,351.42800000000005,0.0084937599999999,34
2019-01-23 13:15:00,88.0,75700.0,286.0,,221.0,80400.0,364.0,0.0,54.0,,,0.999,,,,34
2019-01-23 13:15:01,,,,,,,,,,21.772225364000004,798.8279999999999,,20.456,351.405,0.0,34
2019-01-23 13:30:00,84.0,73000.0,286.0,,209.0,77700.0,371.0,0.0,54.0,23.294447708000007,770.4099999999999,1.0,20.569000000000003,351.405,0.0,34
2019-01-23 13:45:00,80.0,69600.0,286.0,,199.0,73900.0,371.0,0.0,54.0,20.916669740000007,733.8869999999998,0.999,20.194000000000003,351.38300000000004,0.0053644799999999,34
2019-01-23 14:00:00,75.0,65200.0,285.0,,183.0,69200.0,377.0,0.0,56.0,22.372225412,698.535,0.999,19.4,351.38300000000004,0.0,34
2019-01-23 14:15:00,70.0,60400.0,285.0,,170.0,64500.0,379.0,0.0,53.0,22.605558764000005,644.8240000000001,0.997,19.144,351.338,0.02816352,34
2019-01-23 14:30:00,62.0,54100.0,286.0,,148.0,57700.0,389.0,0.0,54.0,20.411114144,610.254,0.999,19.0,351.315,0.02816352,34
2019-01-23 14:45:00,59.0,50800.0,285.0,,142.0,54000.0,379.0,0.0,53.0,20.788891952000004,558.496,0.999,19.444000000000003,351.315,0.0335279999999999,34
2019-01-23 15:00:00,51.0,44400.0,286.0,,122.0,47300.0,388.0,0.0,55.0,18.683336228,507.031,0.996,19.794,351.315,0.03933952,34
2019-01-23 15:15:00,43.0,37500.0,285.0,,103.0,40000.0,389.0,0.0,54.0,18.061113956000003,451.855,0.996,20.025,351.338,0.0362102399999999,34
2019-01-23 15:30:00,34.0,30100.0,285.0,,84.0,32100.0,382.0,0.0,54.0,16.88889164,392.383,0.999,20.444000000000003,351.338,0.02816352,34
2019-01-23 15:45:00,24.0,21300.0,283.0,,59.0,23000.0,388.0,0.0,54.0,15.811113776000004,330.07800000000003,0.993,20.513,351.338,0.02816352,34
2019-01-23 16:00:00,14.0,12600.0,283.0,,37.0,14000.0,381.0,0.0,54.0,,,0.968,,,,34
2019-01-23 16:00:01,,,,,,,,,,15.766669328000004,267.383,,20.763,351.36,0.03084576,34
2019-01-23 16:15:00,8.0,6600.0,282.0,,21.0,7900.0,374.0,0.0,53.0,14.416669220000006,202.051,0.874,21.0,351.36,0.03084576,34
2019-01-23 16:30:00,5.0,2900.0,282.0,,11.0,4000.0,350.0,0.0,53.0,12.383335724000002,49.902,0.646,21.119,351.38300000000004,0.03084576,34
2019-01-23 16:45:00,3.0,400.0,281.0,,4.0,1400.0,352.0,0.0,52.0,9.905557748000003,14.746,0.119,22.013,351.38300000000004,0.03084576,34
2019-01-23 17:00:00,3.0,-300.0,281.0,,1.0,500.0,295.0,0.0,52.0,,,0.079,,,,34
2019-01-23 17:00:01,,,,,,,,,,9.094446572,7.324,,21.65,351.405,0.03084576,34
2019-01-23 17:15:00,3.0,-900.0,281.0,,0.0,0.0,293.0,0.0,50.0,,,0.239,,,,34
2019-01-23 17:15:01,,,,,,,,,,8.333335400000003,2.148,,22.063,351.405,0.03084576,34
2019-01-23 17:30:00,0.0,-300.0,280.0,,0.0,-200.0,64.0,0.0,48.0,7.711113128000004,,0.0,22.938,351.42800000000005,0.03084576,34
2019-01-23 17:45:00,0.0,-300.0,282.0,,0.0,-200.0,9.0,0.0,45.0,6.927779732000001,0.098,0.0,24.475,351.42800000000005,0.03084576,34
2019-01-23 18:00:00,0.0,-200.0,282.0,,0.0,-200.0,7.0,0.0,43.0,,,0.0,,,,34
2019-01-23 18:00:01,,,,,,,,,,5.905557428000005,0.098,,25.262,351.45,0.03084576,34
2019-01-23 18:15:00,0.0,-300.0,282.0,,0.0,0.0,7.0,0.0,42.0,4.283335076000004,,0.0,26.519,351.45,0.03084576,34
2019-01-23 18:30:00,0.0,-300.0,282.0,,0.0,0.0,7.0,0.0,41.0,2.7333349520000034,0.098,0.0,29.306,351.472,0.02816352,34
2019-01-23 18:45:00,0.0,-300.0,283.0,,0.0,-200.0,7.0,0.0,39.0,,,0.0,,,,34
2019-01-23 18:45:01,,,,,,,,,,1.727779316000003,0.098,,31.637,351.495,0.03084576,34
2019-01-23 19:00:00,0.0,-300.0,282.0,,0.0,-200.0,7.0,0.0,39.0,1.777779320000004,0.098,0.0,33.456,351.495,0.03084576,34
2019-01-23 19:15:00,0.0,-300.0,283.0,,0.0,-200.0,7.0,0.0,38.0,2.266668248000002,0.098,0.0,34.406,351.495,0.03084576,34
2019-01-23 19:30:00,0.0,-200.0,282.0,,0.0,-200.0,7.0,0.0,37.0,1.3611126200000037,0.0,0.0,36.181,351.495,0.03084576,34
2019-01-23 19:45:00,0.0,-200.0,282.0,,0.0,-200.0,7.0,0.0,37.0,0.3333347600000031,0.098,0.0,37.213,351.495,0.022352,34
2019-01-23 20:00:00,0.0,-200.0,282.0,,0.0,0.0,7.0,0.0,36.0,-0.2944430679999996,0.098,0.0,37.625,351.495,0.01966976,34
2019-01-23 20:15:00,0.0,-300.0,282.0,,0.0,-200.0,7.0,0.0,35.0,,,0.0,,,,34
2019-01-23 20:15:01,,,,,,,,,,-0.6388875399999953,0.098,,39.869,351.495,0.0169875199999999,34
2019-01-23 20:30:00,0.0,-200.0,282.0,,0.0,0.0,7.0,0.0,35.0,,,0.0,,,,34
2019-01-23 20:30:01,,,,,,,,,,1.9444460000000028,0.0,,40.813,351.54,0.03084576,34
2019-01-23 20:45:00,0.0,-200.0,282.0,,0.0,0.0,7.0,0.0,34.0,2.9000016320000026,0.0,0.0,39.806,351.54,0.03084576,34
2019-01-23 21:00:00,0.0,-200.0,283.0,,0.0,-200.0,7.0,0.0,34.0,2.594446052000002,0.0,0.0,40.787,351.54,0.02816352,34
2019-01-23 21:15:00,0.0,-300.0,283.0,,0.0,-200.0,5.0,0.0,33.0,,,0.0,,,,34
2019-01-23 21:15:01,,,,,,,,,,2.3277793640000013,0.0,,41.844,351.54,0.03084576,34
2019-01-23 21:30:00,0.0,-200.0,284.0,,0.0,-200.0,5.0,0.0,33.0,1.8944459960000015,0.0,0.0,42.131,351.56300000000005,0.03084576,34
2019-01-23 21:45:00,0.0,-200.0,284.0,,0.0,-200.0,5.0,0.0,32.0,0.1888903040000045,,0.0,44.775,351.54,0.022352,34
2019-01-23 22:00:00,0.0,-200.0,284.0,,0.0,0.0,6.0,0.0,32.0,-0.0777763839999998,0.0,0.0,46.281000000000006,351.54,0.022352,34
2019-01-23 22:15:00,0.0,-200.0,283.0,,0.0,-200.0,7.0,0.0,31.0,-0.7444431039999982,0.0,0.0,47.506,351.51800000000003,0.0169875199999999,34
2019-01-23 22:30:00,0.0,-300.0,284.0,,0.0,-200.0,7.0,0.0,31.0,,,0.0,,,,34
2019-01-23 22:30:01,,,,,,,,,,-1.2388875879999972,0.0,,47.344,351.54,0.0169875199999999,34
2019-01-23 22:45:00,0.0,-300.0,284.0,,0.0,-200.0,8.0,0.0,31.0,,,0.0,,,,34
2019-01-23 22:45:01,,,,,,,,,,-0.9944431239999963,0.0,,46.981,351.54,0.0169875199999999,34
2019-01-23 23:00:00,0.0,-300.0,284.0,,0.0,-200.0,8.0,0.0,30.0,-0.4222208559999991,0.0,0.0,45.594,351.54,0.0169875199999999,34
2019-01-23 23:15:00,0.0,-300.0,283.0,,0.0,-200.0,8.0,0.0,30.0,,,0.0,,,,34
2019-01-23 23:15:01,,,,,,,,,,-0.4777764159999975,0.0,,45.537,351.54,0.0169875199999999,34
2019-01-23 23:30:00,0.0,-300.0,283.0,,0.0,-200.0,9.0,0.0,30.0,-0.1055541639999972,0.0,0.0,46.119,351.54,0.01966976,34
2019-01-23 23:45:00,0.0,-200.0,283.0,,0.0,-200.0,9.0,0.0,29.0,0.1333347440000025,0.0,0.0,45.919,351.56300000000005,0.022352,34
