measured_on,ac_current__2685,ac_power_hw__2695,ac_voltage__2684,dc_current__2683,dc_power_hw__2694,dc_voltage__2682,inverter_error_code__2690,inverter_temp__2686,module_temp_f__2689,poa_irradiance__2679,power_factor_1000__2693,relative_humidity__2687,wind_direction__2692,wind_speed_mph__2691,system_id
2019-02-19 00:00:00,3.0,-900.0,283.0,0.0,0.0,295.0,0.0,48.0,,,0.23,,,,34
2019-02-19 00:00:01,,,,,,,,,3.3277794440000044,0.0,,39.65,351.585,2.56198624,34
2019-02-19 00:15:00,3.0,-900.0,282.0,0.0,0.0,295.0,0.0,48.0,3.472223900000003,0.0,0.239,38.106,351.585,2.24905824,34
2019-02-19 00:30:00,3.0,-900.0,282.0,0.0,0.0,295.0,0.0,47.0,3.0388905320000035,,0.23,38.869,351.585,1.86907424,34
2019-02-19 00:45:00,3.0,-900.0,282.0,0.0,0.0,294.0,0.0,47.0,3.138890540000002,0.0,0.23,38.506,351.585,2.15115648,34
2019-02-19 01:00:00,3.0,-900.0,282.0,0.0,0.0,294.0,0.0,47.0,3.2000016560000013,,0.23,37.481,351.607,2.7408022400000003,34
2019-02-19 01:15:00,3.0,-900.0,283.0,0.0,0.0,294.0,0.0,47.0,3.3055572200000043,0.0,0.23,36.469,351.585,2.5731622400000003,34
2019-02-19 01:30:00,3.0,-900.0,282.0,0.0,0.0,294.0,0.0,47.0,3.150001652000004,0.0,0.239,37.181,351.607,2.28839776,34
2019-02-19 01:45:00,3.0,-900.0,283.0,0.0,100.0,294.0,0.0,47.0,2.955557192000004,0.0,0.23,37.713,351.607,1.89455552,34
2019-02-19 02:00:00,3.0,-900.0,282.0,0.0,0.0,294.0,0.0,47.0,2.600001608000003,0.0,0.23,38.038,351.607,1.61515552,34
2019-02-19 02:15:00,3.0,-900.0,282.0,0.0,0.0,293.0,0.0,47.0,2.8111127360000014,0.0,0.23,36.4,351.607,3.07071776,34
2019-02-19 02:30:00,3.0,-900.0,281.0,0.0,0.0,293.0,0.0,47.0,2.950001636000003,0.0,0.23,35.506,351.607,3.229864,34
2019-02-19 02:45:00,3.0,-900.0,282.0,0.0,0.0,293.0,0.0,47.0,2.8722238520000047,0.0,0.23,35.188,351.607,3.06803552,34
2019-02-19 03:00:00,3.0,-900.0,282.0,0.0,100.0,294.0,0.0,47.0,2.7500016200000026,0.0,0.23,34.819,351.607,2.98980352,34
2019-02-19 03:15:00,3.0,-900.0,281.0,0.0,100.0,293.0,0.0,47.0,,,0.239,,,,34
2019-02-19 03:15:01,,,,,,,,,2.6055571640000004,0.0,,34.669000000000004,351.607,2.2352,34
2019-02-19 03:30:00,3.0,-900.0,281.0,0.0,0.0,293.0,0.0,46.0,2.3833349240000032,0.0,0.23,34.806,351.653,1.93881248,34
2019-02-19 03:45:00,3.0,-900.0,281.0,0.0,100.0,293.0,0.0,46.0,2.1055571240000006,0.0,0.239,34.869,351.653,1.586992,34
2019-02-19 04:00:00,3.0,-900.0,281.0,0.0,0.0,293.0,0.0,46.0,1.7888904320000023,0.0,0.23,34.113,351.653,1.14263424,34
2019-02-19 04:15:00,3.0,-900.0,281.0,0.0,0.0,292.0,0.0,46.0,,,0.23,,,,34
2019-02-19 04:15:01,,,,,,,,,2.0333348959999995,0.0,,32.981,351.653,2.615184,34
2019-02-19 04:30:00,3.0,-900.0,282.0,0.0,0.0,294.0,0.0,46.0,2.077779344000003,0.0,0.23,33.025,351.653,2.212848,34
2019-02-19 04:45:00,3.0,-900.0,281.0,0.0,0.0,293.0,0.0,46.0,,,0.23,,,,34
2019-02-19 04:45:01,,,,,,,,,2.0277793400000026,0.0,,32.288000000000004,351.653,2.693416,34
2019-02-19 05:00:00,3.0,-900.0,281.0,0.0,0.0,293.0,0.0,46.0,2.1777793520000017,0.0,0.23,31.413,351.653,3.47305376,34
2019-02-19 05:15:00,3.0,-900.0,281.0,0.0,0.0,293.0,0.0,46.0,2.0722237880000023,0.0,0.23,31.6,351.675,3.341624,34
2019-02-19 05:30:00,3.0,-900.0,282.0,0.0,0.0,294.0,0.0,46.0,1.7555570960000004,0.0,0.23,33.262,351.675,2.17082624,34
2019-02-19 05:45:00,3.0,-900.0,282.0,0.0,0.0,294.0,0.0,46.0,,,0.23,,,,34
2019-02-19 05:45:01,,,,,,,,,1.5388904120000042,0.0,,33.519,351.675,2.57897376,34
2019-02-19 06:00:00,3.0,-900.0,282.0,0.0,0.0,294.0,0.0,46.0,,,0.23,,,,34
2019-02-19 06:00:01,,,,,,,,,1.422223736000003,0.0,,33.669000000000004,351.675,2.68760448,34
2019-02-19 06:15:00,3.0,-700.0,282.0,0.0,200.0,294.0,0.0,46.0,1.2111126080000003,0.2929999999999999,0.192,35.675,351.675,2.6683817599999995,34
2019-02-19 06:30:00,3.0,-200.0,282.0,2.0,900.0,407.0,0.0,47.0,1.0055570360000026,4.395,0.0,36.656,351.675,1.74926752,34
2019-02-19 06:45:00,3.0,-200.0,282.0,2.0,1000.0,452.0,0.0,51.0,0.7500014600000035,10.938,0.0,34.988,351.675,1.74613824,34
