measured_on,ac_current__2685,ac_power_hw__2695,ac_voltage__2684,ambient_temp_f__2688,dc_current__2683,dc_power_hw__2694,dc_voltage__2682,inverter_error_code__2690,inverter_temp__2686,module_temp_f__2689,poa_irradiance__2679,power_factor_1000__2693,relative_humidity__2687,wind_direction__2692,wind_speed_mph__2691,system_id
2019-01-02 00:00:00,0.0,-200.0,285.0,-3.707776674399998,0.0,-200.0,4.0,0.0,28.0,-8.027777019999998,0.0,0.0,36.713,351.675,0.0169875199999999,34
2019-01-02 00:15:00,0.0,-300.0,284.0,-3.9888878079999976,0.0,-200.0,4.0,0.0,28.0,-9.383332684,0.0,0.0,38.0,351.69800000000004,0.022352,34
2019-01-02 00:30:00,0.0,-300.0,284.0,-3.5049988803999987,0.0,-200.0,4.0,0.0,28.0,-5.811110175999998,0.0,0.0,36.425,351.69800000000004,0.022352,34
2019-01-02 00:45:00,0.0,-200.0,284.0,-2.098887656799999,0.0,-200.0,4.0,0.0,27.0,-2.8055543799999985,0.0,0.0,29.356,351.675,0.044704,34
2019-01-02 01:00:00,0.0,-200.0,284.0,-1.626109841199998,0.0,-200.0,4.0,0.0,27.0,-2.1555543279999974,0.0,0.0,27.638,351.675,0.0335279999999999,34
2019-01-02 01:15:00,0.0,-300.0,284.0,-1.4966653864,0.0,-200.0,4.0,0.0,27.0,-1.9111098639999984,0.0,0.0,27.412,351.653,0.0420217599999999,34
2019-01-02 01:30:00,0.0,-300.0,284.0,-1.6372209531999964,0.0,-200.0,4.0,0.0,27.0,-2.3722210119999967,0.0,0.0,28.619,351.653,0.0250342399999999,34
2019-01-02 01:45:00,0.0,-200.0,284.0,,0.0,-200.0,4.0,0.0,26.0,,,0.0,,,,34
2019-01-02 01:45:01,,,,-2.301109895199998,,,,,,-3.9722211399999967,0.0,,31.437,351.653,0.01966976,34
2019-01-02 02:00:00,0.0,-200.0,284.0,-2.897776609599997,0.0,-200.0,4.0,0.0,26.0,-5.516665707999998,,0.0,35.706,351.675,0.0169875199999999,34
2019-01-02 02:15:00,0.0,-300.0,284.0,-3.420554429199996,0.0,-200.0,3.0,0.0,26.0,-6.449999115999997,0.0,0.0,38.531,351.69800000000004,0.0169875199999999,34
2019-01-02 02:30:00,0.0,-300.0,284.0,,0.0,-200.0,4.0,0.0,26.0,,,0.0,,,,34
2019-01-02 02:30:01,,,,-3.8816655771999975,,,,,,-6.933332487999998,0.0,,40.575,351.69800000000004,0.0169875199999999,34
2019-01-02 02:45:00,0.0,-300.0,284.0,-4.517776739199997,0.0,-200.0,4.0,0.0,26.0,-8.661110403999999,0.0,0.0,42.975,351.72,0.01966976,34
2019-01-02 03:00:00,0.0,-300.0,283.0,-4.6749989739999975,0.0,-200.0,4.0,0.0,25.0,-8.605554843999997,0.0,0.0,43.594,351.74300000000005,0.01966976,34
2019-01-02 03:15:00,0.0,-200.0,284.0,-4.483887847599997,0.0,-200.0,4.0,0.0,25.0,-7.4555547519999985,0.0,0.0,42.138000000000005,351.74300000000005,0.0169875199999999,34
2019-01-02 03:30:00,0.0,-300.0,283.0,-4.2922211655999964,0.0,-200.0,4.0,0.0,25.0,-7.077776943999998,,0.0,41.313,351.72,0.0169875199999999,34
2019-01-02 03:45:00,0.0,-200.0,283.0,,0.0,-200.0,4.0,0.0,25.0,,,0.0,,,,34
2019-01-02 03:45:01,,,,-4.6638878619999975,,,,,,-8.288888152,0.0,,42.394,351.74300000000005,0.01966976,34
2019-01-02 04:00:00,0.0,-200.0,283.0,-4.6749989739999975,0.0,-200.0,4.0,0.0,25.0,-8.99999932,0.0,0.0,42.637,351.74300000000005,0.022352,34
2019-01-02 04:15:00,0.0,-300.0,283.0,,0.0,-200.0,4.0,0.0,24.0,,,0.0,,,,34
2019-01-02 04:15:01,,,,-4.6749989739999975,,,,,,-9.377777127999998,0.0,,42.45,351.765,0.01966976,34
2019-01-02 04:30:00,0.0,-200.0,282.0,-4.7366656456,0.0,0.0,4.0,0.0,24.0,-8.583332619999998,0.0,0.0,43.156000000000006,351.765,0.01966976,34
2019-01-02 04:45:00,0.0,-300.0,282.0,-4.5622211872,0.0,-200.0,4.0,0.0,24.0,-6.938888043999997,0.0,0.0,42.388000000000005,351.765,0.0169875199999999,34
2019-01-02 05:00:00,0.0,-200.0,281.0,-4.078887815199998,0.0,-200.0,4.0,0.0,24.0,-5.1611101239999995,0.0,0.0,37.769,351.74300000000005,0.0138582399999999,34
2019-01-02 05:15:00,0.0,-300.0,281.0,-3.7916655699999975,0.0,-200.0,4.0,0.0,24.0,-5.255554575999998,0.0,0.0,33.813,351.74300000000005,0.0138582399999999,34
2019-01-02 05:30:00,0.0,-300.0,281.0,-3.876110021199997,0.0,-200.0,4.0,0.0,24.0,-5.094443451999998,0.0,0.0,35.288000000000004,351.74300000000005,0.0138582399999999,34
2019-01-02 05:45:00,0.0,-200.0,281.0,,0.0,-200.0,4.0,0.0,23.0,,,0.0,,,,34
2019-01-02 05:45:01,,,,-3.9605544723999984,,,,,,-5.4666657039999995,0.0,,34.975,351.74300000000005,0.0138582399999999,34
2019-01-02 06:00:00,0.0,-200.0,282.0,,0.0,-200.0,5.0,0.0,23.0,,,0.0,,,,34
2019-01-02 06:00:01,,,,-4.224998937999999,,,,,,-6.705554691999998,0.0,,35.875,351.74300000000005,0.0138582399999999,34
