measured_on,ac_current__2685,ac_power_hw__2695,ac_voltage__2684,dc_current__2683,dc_power_hw__2694,dc_voltage__2682,inverter_error_code__2690,inverter_temp__2686,module_temp_f__2689,poa_irradiance__2679,power_factor_1000__2693,relative_humidity__2687,wind_direction__2692,wind_speed_mph__2691,system_id
2019-01-22 00:00:00,0.0,-200.0,285.0,0.0,-200.0,11.0,0.0,27.0,6.766668608000003,0.098,0.0,32.988,351.495,3.36665824,34
2019-01-22 00:15:00,0.0,-300.0,284.0,0.0,-200.0,21.0,0.0,27.0,6.7611130520000025,0.0,0.0,32.244,351.51800000000003,4.18250624,34
2019-01-22 00:30:00,0.0,-300.0,284.0,0.0,-200.0,20.0,0.0,27.0,6.661113044000004,0.0,0.0,33.219,351.51800000000003,5.073904,34
2019-01-22 00:45:00,0.0,-200.0,284.0,0.0,-200.0,21.0,0.0,27.0,,,0.0,,,,34
2019-01-22 00:45:01,,,,,,,,,6.5000019200000025,0.0,,34.619,351.51800000000003,5.60498752,34
2019-01-22 01:00:00,0.0,-200.0,284.0,0.0,-200.0,21.0,0.0,26.0,6.272224124000001,0.0,0.0,35.013000000000005,351.54,4.62105248,34
2019-01-22 01:15:00,0.0,-300.0,284.0,0.0,-200.0,21.0,0.0,26.0,,,0.0,,,,34
2019-01-22 01:15:01,,,,,,,,,5.9888907680000045,0.0,,35.375,351.54,4.691237760000001,34
2019-01-22 01:30:00,0.0,-200.0,284.0,0.0,-200.0,21.0,0.0,26.0,6.066668552000003,0.0,0.0,34.281,351.54,4.18563552,34
2019-01-22 01:45:00,0.0,-200.0,284.0,0.0,-200.0,21.0,0.0,26.0,,,0.0,,,,34
2019-01-22 01:45:01,,,,,,,,,5.838890756000001,0.0,,34.131,351.56300000000005,3.23254624,34
2019-01-22 02:00:00,0.0,-200.0,284.0,0.0,-200.0,20.0,0.0,25.0,5.438890724000004,0.0,0.0,33.969,351.54,1.978152,34
2019-01-22 02:15:00,0.0,-300.0,284.0,0.0,-200.0,20.0,0.0,25.0,5.444446280000001,0.0,0.0,34.006,351.54,3.22137024,34
2019-01-22 02:30:00,0.0,-200.0,284.0,0.0,-200.0,20.0,0.0,25.0,5.4500018360000055,0.0,0.0,34.369,351.56300000000005,3.431032,34
2019-01-22 02:45:00,0.0,-200.0,283.0,0.0,-200.0,19.0,0.0,25.0,5.372224052000004,0.0,0.0,33.725,351.54,3.73814848,34
2019-01-22 03:00:00,0.0,-300.0,283.0,0.0,-200.0,18.0,0.0,25.0,,,0.0,,,,34
2019-01-22 03:00:01,,,,,,,,,5.566668512000003,0.0,,32.563,351.54,4.392168,34
2019-01-22 03:15:00,0.0,-300.0,283.0,0.0,-200.0,18.0,0.0,25.0,5.477779616000003,0.0,0.0,33.019,351.56300000000005,3.95898624,34
2019-01-22 03:30:00,0.0,-300.0,283.0,0.0,0.0,17.0,0.0,24.0,,,0.0,,,,34
2019-01-22 03:30:01,,,,,,,,,5.366668495999999,0.0,,33.269,351.56300000000005,4.051523519999999,34
2019-01-22 03:45:00,0.0,-200.0,283.0,0.0,-200.0,17.0,0.0,24.0,5.122224032000002,0.0,0.0,33.875,351.56300000000005,3.37783424,34
2019-01-22 04:00:00,0.0,-200.0,282.0,0.0,-200.0,16.0,0.0,24.0,5.005557356000001,0.0,0.0,34.206,351.56300000000005,4.30812448,34
2019-01-22 04:15:00,0.0,-200.0,283.0,0.0,-200.0,16.0,0.0,24.0,4.977779576000003,0.0,0.0,34.9,351.56300000000005,4.46190624,34
2019-01-22 04:30:00,0.0,-200.0,282.0,0.0,-200.0,15.0,0.0,24.0,4.894446236000004,0.0,0.0,35.619,351.56300000000005,5.073904,34
2019-01-22 04:45:00,0.0,-200.0,282.0,0.0,-200.0,14.0,0.0,24.0,4.744446224000001,0.0,0.0,35.506,351.56300000000005,4.21066976,34
2019-01-22 05:00:00,0.0,-200.0,282.0,0.0,-200.0,13.0,0.0,23.0,4.700001776000004,0.0,0.0,34.688,351.585,4.22721024,34
2019-01-22 05:15:00,0.0,-200.0,282.0,0.0,-200.0,12.0,0.0,23.0,4.855557344000005,0.0,0.0,34.144,351.585,4.93710976,34
2019-01-22 05:30:00,0.0,-200.0,282.0,0.0,-200.0,11.0,0.0,23.0,4.922224016,0.0,0.0,33.981,351.585,5.32826976,34
2019-01-22 05:45:00,0.0,-200.0,281.0,0.0,-200.0,10.0,0.0,23.0,,,0.0,,,,34
2019-01-22 05:45:01,,,,,,,,,4.777779560000003,0.0,,34.225,351.585,4.277725759999999,34
2019-01-22 06:00:00,0.0,-200.0,282.0,0.0,-200.0,12.0,0.0,23.0,4.672223996,0.0,0.0,34.013000000000005,351.56300000000005,3.63488224,34
2019-01-22 06:15:00,0.0,-200.0,281.0,0.0,-200.0,71.0,0.0,23.0,4.455557312000003,0.0,0.0,34.075,351.585,2.604008,34
2019-01-22 06:30:00,0.0,-200.0,282.0,0.0,-200.0,329.0,0.0,23.0,4.533335096000002,0.0,0.0,33.075,351.585,3.83068576,34
2019-01-22 06:45:00,3.0,-500.0,282.0,1.0,500.0,296.0,0.0,25.0,4.4500017560000025,1.465,0.115,33.019,351.585,3.17934848,34
2019-01-22 07:00:00,3.0,500.0,282.0,4.0,1300.0,305.0,0.0,26.0,,,0.153,,,,34
2019-01-22 07:00:01,,,,,,,,,4.388890640000003,6.836,,33.425,351.585,3.66841024,34
2019-01-22 07:15:00,5.0,3300.0,282.0,12.0,4500.0,379.0,0.0,31.0,4.377779528000005,12.598,0.7349999999999999,34.062,351.585,2.6652524800000004,34
2019-01-22 07:30:00,9.0,7800.0,282.0,22.0,9300.0,417.0,0.0,39.0,4.138890620000005,16.602,0.906,36.875,351.585,1.81900576,34
2019-01-22 07:45:00,16.0,14100.0,283.0,37.0,15900.0,427.0,0.0,51.0,4.366668416000003,,0.972,36.381,351.585,1.62901376,34
2019-01-22 08:00:00,27.0,23200.0,283.0,60.0,25200.0,419.0,0.0,54.0,,,0.988,,,,34
2019-01-22 08:00:01,,,,,,,,,4.9833351320000006,60.156000000000006,,34.675,351.585,1.62052,34
2019-01-22 08:15:00,37.0,32400.0,283.0,82.0,34900.0,425.0,0.0,54.0,,,0.999,,,,34
2019-01-22 08:15:01,,,,,,,,,6.211113008000002,361.914,,33.213,351.585,2.279904,34
2019-01-22 08:30:00,46.0,39600.0,283.0,99.0,43000.0,433.0,0.0,53.0,,,0.996,,,,34
2019-01-22 08:30:01,,,,,,,,,8.166668720000002,426.27,,32.044000000000004,351.585,2.59864352,34
2019-01-22 08:45:00,57.0,49400.0,284.0,128.0,52700.0,411.0,0.0,54.0,9.227779916000003,486.328,0.997,31.137,351.56300000000005,3.14894976,34
2019-01-22 09:00:00,65.0,56100.0,284.0,147.0,59500.0,402.0,0.0,55.0,10.194446660000004,542.969,0.999,30.281,351.56300000000005,2.59864352,34
2019-01-22 09:15:00,72.0,61900.0,284.0,162.0,66000.0,406.0,0.0,53.0,12.127780148000005,599.609,1.0,29.1,351.54,1.99513952,34
2019-01-22 09:30:00,78.0,67300.0,284.0,179.0,71600.0,398.0,0.0,54.0,13.97222474,650.0980000000001,0.999,28.3,351.54,2.28526848,34
2019-01-22 09:45:00,84.0,72500.0,284.0,194.0,77200.0,396.0,0.0,55.0,14.788891472,695.117,0.999,27.387,351.51800000000003,2.872232,34
2019-01-22 10:00:00,89.0,76500.0,285.0,206.0,81600.0,395.0,0.0,54.0,,,0.999,,,,34
2019-01-22 10:00:01,,,,,,,,,14.761113692000006,736.0349999999999,,26.65,351.51800000000003,2.95582848,34
2019-01-22 10:15:00,93.0,80000.0,284.0,219.0,84900.0,386.0,0.0,56.0,15.22222484,771.6799999999998,0.999,25.813,351.51800000000003,3.04836576,34
2019-01-22 10:30:00,97.0,83100.0,284.0,224.0,88800.0,394.0,0.0,55.0,15.983336012000006,802.539,0.998,24.55,351.51800000000003,3.17666624,34
2019-01-22 10:45:00,100.0,85500.0,284.0,234.0,91100.0,388.0,0.0,54.0,,,0.999,,,,34
2019-01-22 10:45:01,,,,,,,,,16.233336032,827.832,,23.9,351.495,3.3107782400000003,34
2019-01-22 11:00:00,102.0,87600.0,284.0,242.0,93200.0,385.0,0.0,55.0,16.41666938,849.9019999999998,0.999,22.65,351.495,3.48422976,34
2019-01-22 11:15:00,104.0,89100.0,284.0,242.0,95000.0,392.0,0.0,53.0,16.633336064,866.6989999999998,0.999,21.744,351.472,3.67422176,34
2019-01-22 11:30:00,105.0,90000.0,284.0,248.0,95900.0,385.0,0.0,55.0,17.094447212000002,880.664,0.999,20.494,351.472,2.96164,34
2019-01-22 11:45:00,105.0,90400.0,284.0,249.0,96500.0,386.0,0.0,55.0,17.344447232000004,891.3089999999999,0.998,19.525,351.45,3.34430624,34
2019-01-22 12:00:00,105.0,90300.0,284.0,247.0,96100.0,388.0,0.0,54.0,17.72222504,889.648,1.0,18.813,351.45,3.285744,34
2019-01-22 12:15:00,104.0,88900.0,285.0,249.0,94600.0,380.0,0.0,54.0,,,0.999,,,,34
2019-01-22 12:15:01,,,,,,,,,18.255558416000003,888.5739999999998,,18.356,351.45,2.51996448,34
2019-01-22 12:30:00,103.0,88400.0,284.0,246.0,94200.0,381.0,0.0,53.0,18.922225136000005,878.8089999999999,0.999,18.056,351.42800000000005,2.436368,34
2019-01-22 12:45:00,100.0,86200.0,285.0,245.0,91500.0,372.0,0.0,53.0,18.300002864000003,864.648,0.998,17.825,351.42800000000005,2.246376,34
2019-01-22 13:00:00,97.0,83500.0,285.0,237.0,88800.0,374.0,0.0,53.0,19.316669612,845.801,0.999,17.656,351.42800000000005,1.53960576,34
2019-01-22 13:15:00,95.0,82000.0,284.0,228.0,87200.0,381.0,0.0,54.0,18.777780680000003,822.7539999999998,0.999,17.706,351.405,2.84988,34
2019-01-22 13:30:00,92.0,79100.0,284.0,214.0,84200.0,393.0,0.0,55.0,,,0.999,,,,34
2019-01-22 13:30:01,,,,,,,,,17.411113904000008,793.3589999999998,,17.963,351.405,3.78285248,34
2019-01-22 13:45:00,87.0,75300.0,285.0,203.0,80300.0,395.0,0.0,55.0,,,0.999,,,,34
2019-01-22 13:45:01,,,,,,,,,17.555558360000003,759.961,,18.231,351.405,2.8360217599999995,34
2019-01-22 14:00:00,83.0,71200.0,284.0,193.0,75800.0,393.0,0.0,55.0,17.294447228000006,723.438,0.999,17.294,351.38300000000004,2.54544576,34
2019-01-22 14:15:00,78.0,67000.0,285.0,179.0,71400.0,397.0,0.0,55.0,,,0.999,,,,34
2019-01-22 14:15:01,,,,,,,,,16.794447188000003,673.047,,16.605999999999998,351.38300000000004,3.24104,34
2019-01-22 14:30:00,69.0,59800.0,285.0,159.0,63800.0,399.0,0.0,54.0,,,0.999,,,,34
2019-01-22 14:30:01,,,,,,,,,16.672224956000004,620.41,,16.094,351.38300000000004,2.380488,34
2019-01-22 14:45:00,63.0,54800.0,284.0,144.0,58500.0,404.0,0.0,55.0,,,0.999,,,,34
2019-01-22 14:45:01,,,,,,,,,16.650002732,587.5980000000001,,15.931,351.38300000000004,2.13193376,34
2019-01-22 15:00:00,57.0,49500.0,284.0,132.0,52700.0,398.0,0.0,54.0,15.794447108000004,537.5980000000001,0.997,15.856,351.38300000000004,1.96116448,34
2019-01-22 15:15:00,47.0,40700.0,284.0,110.0,43300.0,393.0,0.0,54.0,15.238891508000004,482.422,0.996,15.731,351.38300000000004,2.43100352,34
2019-01-22 15:30:00,38.0,32900.0,284.0,87.0,35200.0,403.0,0.0,54.0,14.277780320000002,407.52,0.995,16.331,351.38300000000004,2.20748352,34
2019-01-22 15:45:00,26.0,22600.0,285.0,64.0,24500.0,383.0,0.0,54.0,13.505558036000004,355.273,0.993,15.994000000000002,351.38300000000004,1.34380224,34
2019-01-22 16:00:00,15.0,13600.0,284.0,38.0,15100.0,394.0,0.0,53.0,,,0.97,,,,34
2019-01-22 16:00:01,,,,,,,,,12.461113508000004,291.211,,15.788,351.405,2.73230848,34
2019-01-22 16:15:00,9.0,7200.0,283.0,22.0,8500.0,385.0,0.0,53.0,11.361113420000006,225.68400000000003,0.915,16.919,351.405,2.50610624,34
2019-01-22 16:30:00,4.0,3100.0,283.0,11.0,4300.0,379.0,0.0,53.0,,,0.696,,,,34
2019-01-22 16:30:01,,,,,,,,,9.533335496,36.523,,17.794,351.405,1.195832,34
2019-01-22 16:45:00,3.0,400.0,282.0,3.0,1300.0,360.0,0.0,52.0,8.672224316000001,13.184,0.0,18.006,351.42800000000005,2.27722176,34
2019-01-22 17:00:00,3.0,-500.0,283.0,1.0,400.0,297.0,0.0,52.0,8.027779820000003,6.152,0.115,18.588,351.42800000000005,1.18733824,34
2019-01-22 17:15:00,3.0,-900.0,282.0,0.0,0.0,293.0,0.0,50.0,7.711113128000004,1.758,0.0,18.813,351.45,1.60666176,34
2019-01-22 17:30:00,0.0,-300.0,283.0,0.0,-200.0,81.0,0.0,48.0,7.538890892000001,0.2929999999999999,0.0,19.213,351.45,2.01749152,34
2019-01-22 17:45:00,0.0,-200.0,282.0,0.0,0.0,10.0,0.0,45.0,,,0.0,,,,34
2019-01-22 17:45:01,,,,,,,,,7.505557556000003,0.195,,19.688,351.472,1.55614624,34
2019-01-22 18:00:00,0.0,-300.0,282.0,0.0,-200.0,7.0,0.0,43.0,7.350001988000002,0.098,0.0,20.325,351.472,1.821688,34
2019-01-22 18:15:00,0.0,-200.0,282.0,0.0,-200.0,7.0,0.0,41.0,7.338890876000003,0.098,0.0,20.987,351.472,1.38314176,34
2019-01-22 18:30:00,0.0,-300.0,282.0,0.0,0.0,6.0,0.0,40.0,6.877779728000004,0.098,0.0,21.819000000000003,351.472,1.14576352,34
2019-01-22 18:45:00,0.0,-300.0,282.0,0.0,-200.0,7.0,0.0,39.0,6.494446364000002,0.098,0.0,22.294,351.495,0.7349337599999999,34
2019-01-22 19:00:00,0.0,-300.0,282.0,0.0,0.0,7.0,0.0,38.0,,,0.0,,,,34
2019-01-22 19:00:01,,,,,,,,,6.155557448000003,0.098,,22.331,351.495,0.7318044799999998,34
2019-01-22 19:15:00,0.0,-200.0,282.0,0.0,0.0,7.0,0.0,38.0,5.744446304000004,0.195,0.0,23.388,351.495,0.4358639999999999,34
2019-01-22 19:30:00,0.0,-200.0,282.0,0.0,-200.0,7.0,0.0,37.0,5.600001848000002,0.098,0.0,24.094,351.495,1.12028224,34
2019-01-22 19:45:00,0.0,-200.0,282.0,0.0,-200.0,7.0,0.0,36.0,5.855557424000001,,0.0,24.019,351.51800000000003,1.94194176,34
2019-01-22 20:00:00,0.0,-300.0,282.0,0.0,-200.0,7.0,0.0,36.0,,,0.0,,,,34
2019-01-22 20:00:01,,,,,,,,,6.050001884000004,0.098,,24.231,351.51800000000003,0.804672,34
2019-01-22 20:15:00,0.0,-200.0,282.0,0.0,-200.0,8.0,0.0,35.0,5.500001840000003,,0.0,24.894,351.51800000000003,0.2405075199999999,34
2019-01-22 20:30:00,0.0,-200.0,282.0,0.0,0.0,8.0,0.0,34.0,5.355557384000004,0.098,0.0,24.756,351.51800000000003,0.69559424,34
2019-01-22 20:45:00,0.0,-200.0,282.0,0.0,-200.0,9.0,0.0,34.0,5.655557408000004,,0.0,24.888,351.51800000000003,1.4501977599999998,34
