measured_on,ac_current__2685,ac_power_hw__2695,ac_voltage__2684,ambient_temp_f__2688,dc_current__2683,dc_power_hw__2694,dc_voltage__2682,inverter_error_code__2690,inverter_temp__2686,module_temp_f__2689,poa_irradiance__2679,power_factor_1000__2693,relative_humidity__2687,wind_direction__2692,wind_speed_mph__2691,system_id
2019-02-27 02:45:00,3.0,-900.0,282.0,,0.0,-200.0,294.0,0.0,47.0,4.011112832000002,0.098,0.23,65.081,351.495,0.0,34
2019-02-27 03:00:00,3.0,-900.0,282.0,,0.0,-200.0,295.0,0.0,47.0,2.844446072,0.098,0.23,66.58800000000001,351.51800000000003,0.0,34
2019-02-27 03:15:00,3.0,-900.0,282.0,,0.0,100.0,294.0,0.0,47.0,2.711112728000004,0.098,0.239,67.688,351.51800000000003,0.0,34
2019-02-27 03:30:00,3.0,-900.0,282.0,,0.0,0.0,295.0,0.0,47.0,1.9666682240000029,0.098,0.23,68.444,351.54,0.0,34
2019-02-27 03:45:00,3.0,-900.0,282.0,,0.0,0.0,293.0,0.0,47.0,1.7444459840000022,0.0,0.239,69.581,351.54,0.0,34
2019-02-27 04:00:00,3.0,-900.0,282.0,,0.0,100.0,294.0,0.0,46.0,1.7055570920000027,0.098,0.23,69.89399999999999,351.54,0.0,34
2019-02-27 04:15:00,3.0,-900.0,282.0,,0.0,-200.0,293.0,0.0,46.0,1.2833348360000052,0.098,0.23,71.813,351.54,0.0,34
2019-02-27 04:30:00,3.0,-900.0,281.0,,0.0,0.0,294.0,0.0,46.0,,,0.239,,,,34
2019-02-27 04:30:01,,,,,,,,,,0.8111125760000027,0.0,,72.506,351.54,0.0,34
2019-02-27 04:45:00,3.0,-900.0,281.0,,0.0,0.0,293.0,0.0,46.0,,,0.23,,,,34
2019-02-27 04:45:01,,,,,,,,,,0.7277792360000034,0.0,,74.087,351.56300000000005,0.0,34
2019-02-27 05:00:00,3.0,-900.0,283.0,,0.0,0.0,295.0,0.0,46.0,0.1944458600000018,0.0,0.23,72.15,351.56300000000005,0.0,34
2019-02-27 05:15:00,3.0,-900.0,282.0,,0.0,-200.0,293.0,0.0,46.0,,,0.23,,,,34
2019-02-27 05:15:01,,,,,,,,,,-0.0555541599999997,0.0,,72.869,351.54,0.0,34
2019-02-27 05:30:00,3.0,-900.0,281.0,,0.0,0.0,293.0,0.0,46.0,-0.0222208239999979,0.0,0.23,72.275,351.51800000000003,0.01966976,34
2019-02-27 05:45:00,3.0,-900.0,282.0,,0.0,0.0,293.0,0.0,46.0,-0.1611097239999956,0.0,0.23,73.075,351.495,0.0169875199999999,34
2019-02-27 06:00:00,0.0,-200.0,282.0,,0.0,-200.0,350.0,0.0,38.0,-0.0888874959999981,0.0,0.0,74.581,351.495,0.0169875199999999,34
2019-02-27 06:15:00,3.0,-200.0,282.0,,2.0,900.0,393.0,0.0,40.0,-0.1833319479999957,4.102,0.0,73.831,351.51800000000003,0.0169875199999999,34
2019-02-27 06:30:00,3.0,-200.0,282.0,,2.0,1200.0,452.0,0.0,49.0,,,0.0,,,,34
2019-02-27 06:30:01,,,,,,,,,,0.3888903200000051,17.969,,75.281,351.54,0.0250342399999999,34
2019-02-27 06:45:00,3.0,-200.0,282.0,,2.0,1000.0,468.0,0.0,52.0,,,0.0,,,,34
2019-02-27 06:45:01,,,,,,,,,,1.1055570440000049,42.09,,73.631,351.54,0.03084576,34
2019-02-27 07:00:00,2.0,-200.0,282.0,,2.0,1000.0,468.0,0.0,52.0,3.77777948,73.34,0.0,70.638,351.51800000000003,0.02816352,34
2019-02-27 07:15:00,3.0,-200.0,281.0,,2.0,1000.0,471.0,0.0,53.0,5.727779636000005,95.898,0.0,66.188,351.51800000000003,0.03084576,34
2019-02-27 07:30:00,3.0,-200.0,281.0,,2.0,1200.0,474.0,0.0,52.0,7.611113120000007,196.387,0.0,64.531,351.472,0.03084576,34
2019-02-27 07:45:00,3.0,-200.0,282.0,,2.0,1200.0,464.0,0.0,53.0,11.788891232,283.203,0.0,61.613,351.45,0.03084576,34
2019-02-27 08:00:00,3.0,-200.0,282.0,,2.0,1000.0,462.0,0.0,52.0,15.88889156,249.902,0.0,57.25,351.42800000000005,0.03084576,34
2019-02-27 08:15:00,3.0,-200.0,282.0,,2.0,1200.0,460.0,0.0,53.0,16.50000272000001,188.965,0.0,52.925,351.405,0.03084576,34
2019-02-27 08:30:00,3.0,-200.0,283.0,,1.0,900.0,461.0,0.0,52.0,16.111113800000002,214.453,0.0,49.063,351.38300000000004,0.03084576,34
2019-02-27 08:45:00,3.0,-200.0,283.0,,2.0,1200.0,461.0,0.0,52.0,15.872224892000002,201.465,0.0,43.844,351.36,0.03084576,34
2019-02-27 09:00:00,3.0,-200.0,282.0,,2.0,1000.0,465.0,0.0,53.0,16.166669360000004,241.699,0.0,40.944,351.338,0.0500684799999999,34
2019-02-27 09:15:00,3.0,-200.0,282.0,,2.0,1000.0,457.0,0.0,52.0,,,0.0,,,,34
2019-02-27 09:15:01,,,,,,,,,,17.850002827999997,361.426,,39.912,351.338,0.06169152,34
2019-02-27 09:30:00,3.0,-200.0,282.0,,2.0,1200.0,454.0,0.0,52.0,18.255558416000003,273.34,0.0,39.212,351.315,0.0500684799999999,34
2019-02-27 09:45:00,3.0,-200.0,282.0,,2.0,1000.0,441.0,0.0,52.0,21.844447592,722.9489999999998,0.0,37.494,351.293,0.0335279999999999,34
2019-02-27 10:00:00,3.0,-200.0,283.0,,2.0,1000.0,435.0,0.0,52.0,25.311114536,653.711,0.0,34.338,351.24800000000005,0.0335279999999999,34
2019-02-27 10:15:00,3.0,-200.0,283.0,,2.0,1200.0,446.0,0.0,52.0,21.82778092400001,310.742,0.0,32.806,351.20300000000003,0.03084576,34
2019-02-27 10:30:00,2.0,-200.0,282.0,,2.0,1000.0,452.0,0.0,53.0,19.261114052000007,239.16,0.0,34.981,351.225,0.02816352,34
2019-02-27 10:45:00,3.0,-200.0,282.0,,2.0,1000.0,450.0,0.0,53.0,22.661114324000007,776.855,0.0,35.181,351.24800000000005,0.03084576,34
2019-02-27 11:00:00,3.0,-200.0,284.0,,2.0,1200.0,441.0,0.0,53.0,,,0.0,,,,34
2019-02-27 11:00:01,,,,,,,,,,29.933337128,985.352,,32.244,351.225,0.18418048,34
2019-02-27 11:15:00,3.0,-200.0,283.0,,2.0,900.0,439.0,0.0,52.0,33.561115196,989.258,0.0,30.619,351.225,0.20385024,34
2019-02-27 11:30:00,3.0,-200.0,283.0,,2.0,1200.0,444.0,0.0,52.0,31.800003944,1015.039,0.0,30.675,351.20300000000003,0.6732422399999999,34
2019-02-27 11:45:00,3.0,-200.0,284.0,,2.0,900.0,433.0,0.0,53.0,30.583337180000004,1076.465,0.0,28.744,351.18,0.65089024,34
2019-02-27 12:00:00,3.0,-200.0,284.0,,2.0,900.0,440.0,0.0,52.0,,,0.0,,,,34
2019-02-27 12:00:01,,,,,,,,,,31.555559480000003,561.719,,27.131,351.157,0.3437737599999999,34
2019-02-27 12:15:00,3.0,-200.0,283.0,,2.0,1000.0,442.0,0.0,52.0,,,0.0,,,,34
2019-02-27 12:15:01,,,,,,,,,,27.722225840000004,566.113,,25.656,351.135,0.1703222399999999,34
2019-02-27 12:30:00,3.0,-200.0,282.0,,2.0,900.0,445.0,0.0,52.0,28.127781428,489.258,0.0,24.006,351.11300000000006,0.24855424,34
2019-02-27 12:45:00,3.0,-200.0,282.0,,2.0,1000.0,443.0,0.0,52.0,28.933337048,600.781,0.0,22.481,351.06800000000004,0.0670559999999999,34
2019-02-27 13:00:00,3.0,-200.0,282.0,,1.0,900.0,430.0,0.0,52.0,35.988893168000004,985.156,0.0,19.756,351.045,0.03084576,34
2019-02-27 13:15:00,3.0,-200.0,282.0,-12.9605551924,2.0,900.0,425.0,0.0,52.0,41.038893572000006,1021.191,0.0,18.219,351.023,0.05319776,34
2019-02-27 13:30:00,3.0,-200.0,283.0,,2.0,1000.0,433.0,0.0,52.0,,,0.0,,,,34
2019-02-27 13:30:01,,,,22.2911142944,,,,,,43.28889375200001,949.7070000000001,,17.387999999999998,351.0,0.23737824,34
2019-02-27 13:45:00,3.0,-200.0,283.0,,2.0,1000.0,436.0,0.0,52.0,,,0.0,,,,34
2019-02-27 13:45:01,,,,22.347225410000004,,,,,,38.072226668,891.5039999999998,,17.494,351.023,0.7067702399999999,34
2019-02-27 14:00:00,3.0,-200.0,283.0,,2.0,900.0,440.0,0.0,52.0,,,0.0,,,,34
2019-02-27 14:00:01,,,,22.516114312400003,,,,,,33.7500041,850.391,,17.362000000000002,351.0,0.48906176,34
2019-02-27 14:15:00,3.0,-200.0,283.0,22.848336561200004,2.0,1000.0,442.0,0.0,53.0,35.766670928,810.938,0.0,17.525,351.0,0.5534355199999998,34
2019-02-27 14:30:00,3.0,-200.0,284.0,,2.0,900.0,443.0,0.0,53.0,,,0.0,,,,34
2019-02-27 14:30:01,,,,22.831114337600003,,,,,,31.472226140000007,764.941,,17.805999999999997,351.0,0.33259776,34
2019-02-27 14:45:00,3.0,-200.0,283.0,,2.0,900.0,446.0,0.0,53.0,,,0.0,,,,34
2019-02-27 14:45:01,,,,23.0733365792,,,,,,33.19444850000001,716.0160000000001,,17.756,350.978,0.55030624,34
2019-02-27 15:00:00,3.0,-200.0,284.0,23.09000324720001,1.0,900.0,448.0,0.0,52.0,29.016670388000005,662.305,0.0,18.288,350.978,0.7572857599999999,34
2019-02-27 15:15:00,3.0,-200.0,283.0,23.0338921316,2.0,1000.0,449.0,0.0,53.0,26.344447952000007,605.469,0.0,18.775,351.045,0.6397142399999999,34
2019-02-27 15:30:00,3.0,-200.0,283.0,22.9438921244,2.0,1000.0,451.0,0.0,52.0,27.233336912,544.531,0.0,19.038,351.045,0.95532448,34
2019-02-27 15:45:00,3.0,-200.0,283.0,22.4433365288,1.0,900.0,451.0,0.0,52.0,28.483337012000003,487.695,0.0,19.844,351.045,0.4582159999999999,34
2019-02-27 16:00:00,3.0,-200.0,283.0,22.0772253884,2.0,1000.0,449.0,0.0,53.0,27.522225824000007,422.949,0.0,20.862,351.06800000000004,0.59813952,34
2019-02-27 16:15:00,3.0,-200.0,283.0,,2.0,1000.0,451.0,0.0,52.0,26.016670148000006,342.871,0.0,21.906,351.06800000000004,0.54494176,34
2019-02-27 16:30:00,3.0,-200.0,283.0,,2.0,1000.0,443.0,0.0,52.0,24.233336672000004,262.988,0.0,22.606,351.09,0.84088224,34
2019-02-27 16:45:00,3.0,-200.0,283.0,,1.0,900.0,434.0,0.0,52.0,,,0.0,,,,34
2019-02-27 16:45:01,,,,,,,,,,22.816669892,156.934,,23.556,351.06800000000004,0.7684617599999999,34
2019-02-27 17:00:00,3.0,-200.0,283.0,,2.0,1000.0,436.0,0.0,52.0,21.638892020000004,175.195,0.0,23.669,351.06800000000004,0.871728,34
2019-02-27 17:15:00,3.0,-200.0,282.0,,1.0,800.0,411.0,0.0,52.0,20.450003036,57.52,0.0,24.519,351.09,0.90257376,34
2019-02-27 17:30:00,3.0,-300.0,283.0,,1.0,500.0,297.0,0.0,52.0,,,0.079,,,,34
2019-02-27 17:30:01,,,,,,,,,,19.22222516,14.746,,25.469,351.09,1.35497824,34
2019-02-27 17:45:00,3.0,-900.0,282.0,,0.0,0.0,294.0,0.0,51.0,18.55555844000001,2.441,0.239,26.181,351.135,1.62052,34
2019-02-27 18:00:00,3.0,-900.0,281.0,,0.0,-200.0,293.0,0.0,51.0,,,0.239,,,,34
2019-02-27 18:00:01,,,,,,,,,,18.13889174000001,0.195,,26.863000000000003,351.157,1.44706848,34
2019-02-27 18:15:00,3.0,-900.0,281.0,,0.0,0.0,293.0,0.0,51.0,17.716669484000004,0.0,0.239,27.575,351.157,0.95845376,34
2019-02-27 18:30:00,3.0,-900.0,281.0,,0.0,0.0,293.0,0.0,51.0,,,0.239,,,,34
2019-02-27 18:30:01,,,,,,,,,,17.088891656000005,0.0,,28.781,351.18,0.39697152,34
2019-02-27 18:45:00,3.0,-900.0,281.0,,0.0,0.0,293.0,0.0,51.0,16.455558272,0.0,0.239,30.263,351.20300000000003,0.10326624,34
2019-02-27 19:00:00,3.0,-900.0,281.0,,0.0,0.0,293.0,0.0,51.0,15.255558176000005,0.0,0.239,32.375,351.20300000000003,0.03084576,34
2019-02-27 19:15:00,3.0,-900.0,282.0,,0.0,0.0,294.0,0.0,51.0,15.511113752000004,0.0,0.23,32.781,351.225,0.0840435199999999,34
2019-02-27 19:30:00,3.0,-900.0,282.0,,0.0,0.0,294.0,0.0,51.0,16.094447132000003,0.0,0.239,33.013000000000005,351.225,0.1734515199999999,34
2019-02-27 19:45:00,3.0,-900.0,282.0,,0.0,0.0,294.0,0.0,51.0,16.244447144000002,0.0,0.239,34.044000000000004,351.225,0.58964576,34
2019-02-27 20:00:00,3.0,-900.0,282.0,,0.0,-200.0,294.0,0.0,51.0,16.505558276000006,,0.239,34.769,351.20300000000003,1.07557824,34
2019-02-27 20:15:00,3.0,-900.0,282.0,,0.0,100.0,295.0,0.0,51.0,16.766669408000002,,0.239,35.688,351.20300000000003,0.7179462399999998,34
2019-02-27 20:30:00,3.0,-900.0,282.0,,0.0,0.0,294.0,0.0,51.0,,,0.239,,,,34
2019-02-27 20:30:01,,,,,,,,,,16.372224932000005,0.098,,37.463,351.20300000000003,0.43005248,34
2019-02-27 20:45:00,3.0,-1000.0,282.0,,0.0,0.0,295.0,0.0,51.0,16.200002696000002,0.0,0.269,38.638000000000005,351.225,0.5587999999999999,34
2019-02-27 21:00:00,3.0,-900.0,282.0,,0.0,0.0,294.0,0.0,51.0,16.672224956000004,,0.23,39.738,351.225,0.5199075199999998,34
2019-02-27 21:15:00,3.0,-900.0,282.0,,0.0,0.0,295.0,0.0,51.0,16.727780516000006,0.0,0.23,41.375,351.225,0.469392,34
2019-02-27 21:30:00,3.0,-900.0,283.0,,0.0,0.0,295.0,0.0,51.0,16.800002744000007,0.0,0.23,41.631,351.225,0.91911424,34
2019-02-27 21:45:00,3.0,-900.0,283.0,,0.0,-200.0,295.0,0.0,51.0,16.555558280000003,0.0,0.23,43.263000000000005,351.225,1.03087424,34
2019-02-27 22:00:00,3.0,-900.0,283.0,,0.0,0.0,295.0,0.0,51.0,,,0.23,,,,34
2019-02-27 22:00:01,,,,,,,,,,16.183336028000003,0.0,,44.938,351.225,0.61199776,34
2019-02-27 22:15:00,3.0,-900.0,284.0,,0.0,0.0,297.0,0.0,51.0,16.355558264,0.0,0.23,46.344,351.20300000000003,1.52842976,34
2019-02-27 22:30:00,3.0,-900.0,285.0,,0.0,-200.0,296.0,0.0,51.0,16.405558268000004,0.0,0.23,47.769,351.225,0.905256,34
2019-02-27 22:45:00,3.0,-900.0,284.0,,0.0,0.0,296.0,0.0,51.0,15.755558216,0.0,0.23,50.25,351.225,0.3075635199999999,34
2019-02-27 23:00:00,3.0,-900.0,282.0,,0.0,0.0,294.0,0.0,51.0,15.827780444000002,0.0,0.239,51.988,351.225,1.14844576,34
2019-02-27 23:15:00,3.0,-900.0,282.0,,0.0,-200.0,295.0,0.0,50.0,15.733335992000004,0.0,0.23,53.475,351.225,1.07557824,34
2019-02-27 23:30:00,3.0,-900.0,282.0,,0.0,0.0,294.0,0.0,50.0,15.422224856000003,0.0,0.23,54.163,351.24800000000005,0.804672,34
2019-02-27 23:45:00,3.0,-900.0,283.0,,-1.0,-200.0,295.0,0.0,50.0,15.566669312000004,0.0,0.23,53.781000000000006,351.24800000000005,1.1819737599999998,34
