measured_on,ac_current__2685,ac_power_hw__2695,ac_voltage__2684,dc_current__2683,dc_power_hw__2694,dc_voltage__2682,inverter_error_code__2690,inverter_temp__2686,module_temp_f__2689,poa_irradiance__2679,power_factor_1000__2693,relative_humidity__2687,wind_direction__2692,wind_speed_mph__2691,system_id
2019-01-05 00:00:00,0.0,-300.0,285.0,0.0,-200.0,5.0,0.0,28.0,,,0.0,,,,34
2019-01-05 00:00:01,,,,,,,,,-1.0333320159999992,0.0,,49.8,351.585,0.0026822399999999,34
2019-01-05 00:15:00,0.0,-300.0,285.0,0.0,-200.0,7.0,0.0,28.0,-1.2166653639999971,0.0,0.0,50.538,351.585,0.0,34
2019-01-05 00:30:00,0.0,-200.0,285.0,0.0,-200.0,7.0,0.0,28.0,-1.2333320319999963,0.0,0.0,49.863,351.607,0.0,34
2019-01-05 00:45:00,0.0,-300.0,283.0,0.0,-200.0,5.0,0.0,27.0,,,0.0,,,,34
2019-01-05 00:45:01,,,,,,,,,-1.0111097919999992,0.0,,49.9,351.585,0.0,34
2019-01-05 01:00:00,0.0,-300.0,283.0,0.0,-200.0,4.0,0.0,27.0,,,0.0,,,,34
2019-01-05 01:00:01,,,,,,,,,-1.6166653959999984,0.0,,51.369,351.585,0.0,34
2019-01-05 01:15:00,0.0,-200.0,283.0,0.0,-200.0,6.0,0.0,27.0,-2.7499988199999983,0.0,0.0,53.606,351.607,0.0,34
2019-01-05 01:30:00,0.0,-300.0,282.0,0.0,-200.0,11.0,0.0,27.0,-3.3611099799999984,0.0,0.0,55.506,351.607,0.0,34
2019-01-05 01:45:00,0.0,-300.0,283.0,0.0,-200.0,7.0,0.0,26.0,-2.361109899999999,0.0,0.0,53.831,351.607,0.0,34
2019-01-05 02:00:00,0.0,-300.0,283.0,0.0,-200.0,8.0,0.0,26.0,-2.2499987799999985,0.0,0.0,53.531000000000006,351.607,0.0,34
2019-01-05 02:15:00,0.0,-200.0,282.0,0.0,-200.0,6.0,0.0,26.0,,,0.0,,,,34
2019-01-05 02:15:01,,,,,,,,,-2.411109903999998,0.0,,54.538,351.607,0.0,34
2019-01-05 02:30:00,0.0,-300.0,282.0,0.0,-200.0,5.0,0.0,26.0,-2.6888877039999968,0.0,0.0,54.2,351.607,0.0,34
2019-01-05 02:45:00,0.0,-200.0,282.0,0.0,-200.0,6.0,0.0,26.0,,,0.0,,,,34
2019-01-05 02:45:01,,,,,,,,,-3.1222210719999985,0.0,,55.55,351.607,0.0,34
2019-01-05 03:00:00,0.0,-200.0,283.0,0.0,-200.0,7.0,0.0,25.0,-3.172221075999998,0.0,0.0,54.788,351.63,0.0,34
2019-01-05 03:15:00,0.0,-200.0,283.0,0.0,-200.0,8.0,0.0,25.0,-2.7722210439999966,0.0,0.0,55.313,351.63,0.0,34
2019-01-05 03:30:00,0.0,-300.0,283.0,0.0,-200.0,7.0,0.0,25.0,-2.5499988039999977,0.0,0.0,55.8,351.63,0.0,34
2019-01-05 03:45:00,0.0,-200.0,283.0,0.0,-200.0,5.0,0.0,25.0,,,0.0,,,,34
2019-01-05 03:45:01,,,,,,,,,-2.516665468,0.0,,55.794,351.63,0.0,34
2019-01-05 04:00:00,0.0,-300.0,282.0,0.0,-200.0,4.0,0.0,25.0,,,0.0,,,,34
2019-01-05 04:00:01,,,,,,,,,-3.0333321759999983,0.0,,55.613,351.63,0.0,34
2019-01-05 04:15:00,0.0,-200.0,282.0,0.0,-200.0,5.0,0.0,24.0,-3.5055544359999966,0.0,0.0,58.069,351.653,0.0,34
2019-01-05 04:30:00,0.0,-200.0,282.0,0.0,-200.0,7.0,0.0,24.0,-3.6555544479999966,0.0,0.0,59.313,351.653,0.0,34
2019-01-05 04:45:00,0.0,-300.0,282.0,0.0,-200.0,9.0,0.0,24.0,-3.249998859999998,0.0,0.0,58.206,351.653,0.0,34
