measured_on,ac_current__2685,ac_power_hw__2695,ac_voltage__2684,dc_current__2683,dc_power_hw__2694,dc_voltage__2682,inverter_error_code__2690,inverter_temp__2686,module_temp_f__2689,poa_irradiance__2679,power_factor_1000__2693,relative_humidity__2687,wind_direction__2692,wind_speed_mph__2691,system_id
2019-01-16 00:00:00,0.0,-200.0,284.0,0.0,-200.0,11.0,0.0,25.0,,,0.0,,,,34
2019-01-16 00:00:01,,,,,,,,,7.705557572,0.098,,99.5,322.38,0.0335279999999999,34
2019-01-16 00:15:00,0.0,-300.0,283.0,0.0,-200.0,9.0,0.0,25.0,,,0.0,,,,34
2019-01-16 00:15:01,,,,,,,,,8.266668728,0.098,,99.5,315.023,0.0500684799999999,34
2019-01-16 00:30:00,0.0,-200.0,284.0,0.0,-200.0,7.0,0.0,25.0,8.577779864,0.195,0.0,99.5,317.88,0.03084576,34
2019-01-16 00:45:00,0.0,-300.0,283.0,0.0,-200.0,6.0,0.0,25.0,8.544446528000005,,0.0,99.5,320.805,0.02816352,34
2019-01-16 01:00:00,0.0,-300.0,283.0,0.0,0.0,11.0,0.0,25.0,,,0.0,,,,34
2019-01-16 01:00:01,,,,,,,,,8.700002096000002,0.098,,97.875,330.48,0.02816352,34
2019-01-16 01:15:00,0.0,-300.0,283.0,0.0,-200.0,6.0,0.0,25.0,8.794446548000003,0.098,0.0,95.275,350.595,0.02816352,34
2019-01-16 01:30:00,0.0,-200.0,283.0,0.0,-200.0,3.0,0.0,24.0,,,0.0,,,,34
2019-01-16 01:30:01,,,,,,,,,8.405557628000004,0.098,,94.194,350.25800000000004,0.02816352,34
2019-01-16 01:45:00,0.0,-200.0,284.0,0.0,-200.0,5.0,0.0,24.0,7.916668700000002,0.098,0.0,91.556,345.217,0.03933952,34
2019-01-16 02:00:00,0.0,-200.0,283.0,0.0,-200.0,5.0,0.0,24.0,8.52777986,0.098,0.0,89.79999999999998,351.51800000000003,0.14260576,34
2019-01-16 02:15:00,0.0,-200.0,283.0,0.0,-200.0,5.0,0.0,24.0,7.533335336000005,,0.0,90.55,351.51800000000003,0.02816352,34
2019-01-16 02:30:00,0.0,-200.0,283.0,0.0,-200.0,5.0,0.0,24.0,6.422224136000004,0.0,0.0,95.625,351.54,0.03084576,34
2019-01-16 02:45:00,0.0,-300.0,283.0,0.0,-200.0,7.0,0.0,24.0,7.127779748000002,0.195,0.0,97.919,351.51800000000003,0.06169152,34
2019-01-16 03:00:00,0.0,-200.0,283.0,0.0,-200.0,7.0,0.0,23.0,,,0.0,,,,34
2019-01-16 03:00:01,,,,,,,,,6.994446404000005,0.098,,96.61200000000001,351.51800000000003,0.02816352,34
2019-01-16 03:15:00,0.0,-300.0,283.0,0.0,-200.0,7.0,0.0,23.0,6.072224108000004,0.098,0.0,96.35600000000002,351.54,0.02816352,34
2019-01-16 03:30:00,0.0,-300.0,283.0,0.0,-200.0,6.0,0.0,23.0,,,0.0,,,,34
2019-01-16 03:30:01,,,,,,,,,5.438890724000004,0.0,,97.25,351.54,0.02816352,34
2019-01-16 03:45:00,0.0,-200.0,283.0,0.0,-200.0,12.0,0.0,23.0,,,0.0,,,,34
2019-01-16 03:45:01,,,,,,,,,5.2944462680000015,0.098,,97.794,351.585,0.0,34
2019-01-16 04:00:00,0.0,-300.0,283.0,0.0,-200.0,11.0,0.0,23.0,5.227779596,0.0,0.0,98.275,351.56300000000005,0.0,34
2019-01-16 04:15:00,0.0,-200.0,282.0,0.0,-200.0,8.0,0.0,23.0,5.483335172,0.0,0.0,98.744,349.92,0.0,34
