measured_on,ac_current__2685,ac_power_hw__2695,ac_voltage__2684,dc_current__2683,dc_power_hw__2694,dc_voltage__2682,inverter_error_code__2690,inverter_temp__2686,module_temp_f__2689,poa_irradiance__2679,power_factor_1000__2693,relative_humidity__2687,wind_direction__2692,wind_speed_mph__2691,system_id
2019-02-18 00:00:00,3.0,-700.0,284.0,0.0,100.0,296.0,0.0,47.0,,,0.192,,,,34
2019-02-18 00:00:01,,,,,,,,,2.16666824,0.0,,99.431,178.493,0.0053644799999999,34
2019-02-18 00:15:00,3.0,-900.0,284.0,0.0,0.0,296.0,0.0,47.0,2.2277793560000028,0.0,0.23,99.438,188.415,0.0,34
2019-02-18 00:30:00,3.0,-900.0,283.0,0.0,0.0,297.0,0.0,47.0,2.3777793680000023,0.0,0.222,99.438,193.815,0.0,34
2019-02-18 00:45:00,3.0,-900.0,283.0,0.0,0.0,296.0,0.0,47.0,2.516668268000004,0.0,0.23,99.425,204.345,0.0,34
2019-02-18 01:00:00,3.0,-900.0,284.0,0.0,0.0,295.0,0.0,47.0,2.4333349280000043,0.0,0.239,99.15,197.01,0.0,34
2019-02-18 01:15:00,3.0,-900.0,284.0,0.0,100.0,297.0,0.0,47.0,2.3222238080000004,0.0,0.23,98.669,185.378,0.0,34
2019-02-18 01:30:00,3.0,-900.0,283.0,0.0,0.0,295.0,0.0,47.0,2.038890452000004,0.0,0.23,98.175,187.515,0.0,34
2019-02-18 01:45:00,3.0,-900.0,283.0,0.0,0.0,295.0,0.0,46.0,1.8777793280000024,0.0,0.23,97.688,194.625,0.0,34
2019-02-18 02:00:00,3.0,-900.0,283.0,0.0,0.0,295.0,0.0,46.0,1.8500015480000016,0.0,0.23,97.10600000000002,201.983,0.0,34
2019-02-18 02:15:00,3.0,-1000.0,283.0,0.0,0.0,295.0,0.0,46.0,2.055557120000003,0.0,0.269,96.369,190.912,0.0,34
2019-02-18 02:30:00,3.0,-900.0,283.0,0.0,0.0,294.0,0.0,46.0,,,0.23,,,,34
2019-02-18 02:30:01,,,,,,,,,2.2055571320000027,,,96.2,190.373,0.0,34
2019-02-18 02:45:00,3.0,-900.0,283.0,0.0,0.0,295.0,0.0,46.0,,,0.23,,,,34
2019-02-18 02:45:01,,,,,,,,,2.727779395999999,0.0,,95.275,201.825,0.0,34
2019-02-18 03:00:00,3.0,-900.0,283.0,0.0,100.0,295.0,0.0,46.0,2.522223824000001,0.0,0.23,92.844,229.995,0.0,34
2019-02-18 03:15:00,3.0,-900.0,282.0,0.0,0.0,294.0,0.0,46.0,1.1944459400000014,0.0,0.23,89.819,304.268,0.0,34
2019-02-18 03:30:00,3.0,-900.0,282.0,0.0,0.0,294.0,0.0,46.0,-0.1166652759999991,0.0,0.23,89.16299999999998,350.055,0.0,34
2019-02-18 03:45:00,3.0,-900.0,282.0,0.0,0.0,294.0,0.0,46.0,,,0.23,,,,34
2019-02-18 03:45:01,,,,,,,,,1.4000000021496817e-06,0.0,,87.55599999999998,351.653,0.0,34
2019-02-18 04:00:00,3.0,-900.0,282.0,0.0,0.0,294.0,0.0,46.0,,,0.23,,,,34
2019-02-18 04:00:01,,,,,,,,,1.0000014800000017,0.0,,80.006,351.675,0.32991552,34
2019-02-18 04:15:00,3.0,-900.0,281.0,0.0,100.0,293.0,0.0,46.0,1.294445948,0.0,0.23,77.05599999999998,351.653,0.61468,34
2019-02-18 04:30:00,3.0,-900.0,282.0,0.0,0.0,294.0,0.0,46.0,1.161112604000003,0.0,0.23,74.51899999999998,351.675,0.972312,34
2019-02-18 04:45:00,3.0,-900.0,282.0,0.0,0.0,293.0,0.0,46.0,,,0.23,,,,34
2019-02-18 04:45:01,,,,,,,,,1.333334840000003,0.0,,71.638,351.675,1.13145824,34
2019-02-18 05:00:00,3.0,-900.0,281.0,0.0,100.0,294.0,0.0,46.0,1.4722237400000004,0.0,0.23,70.563,351.675,1.94194176,34
2019-02-18 05:15:00,3.0,-900.0,281.0,0.0,100.0,293.0,0.0,46.0,,,0.23,,,,34
2019-02-18 05:15:01,,,,,,,,,1.4888904080000032,0.0,,67.944,351.675,1.27138176,34
2019-02-18 05:30:00,3.0,-900.0,281.0,0.0,0.0,293.0,0.0,46.0,,,0.23,,,,34
2019-02-18 05:30:01,,,,,,,,,1.4333348480000012,0.0,,65.39399999999999,351.675,1.13414048,34
2019-02-18 05:45:00,3.0,-900.0,281.0,0.0,0.0,293.0,0.0,46.0,1.1777792720000022,,0.23,64.275,351.675,0.4944262399999999,34
2019-02-18 06:00:00,3.0,-900.0,281.0,0.0,-200.0,293.0,0.0,46.0,0.7388903480000018,0.0,0.23,65.456,351.675,0.402336,34
2019-02-18 06:15:00,3.0,-700.0,282.0,0.0,100.0,295.0,0.0,46.0,1.0166681480000008,0.0,0.192,61.113,351.675,0.57578752,34
2019-02-18 06:30:00,3.0,-200.0,282.0,2.0,800.0,394.0,0.0,47.0,1.077779264,3.711,0.0,57.75,351.675,0.547624,34
2019-02-18 06:45:00,3.0,-200.0,282.0,2.0,900.0,436.0,0.0,51.0,,,0.0,,,,34
2019-02-18 06:45:01,,,,,,,,,1.161112604000003,10.547,,58.356,351.675,0.67056,34
2019-02-18 07:00:00,3.0,-200.0,282.0,2.0,1200.0,471.0,0.0,52.0,1.250001500000003,16.797,0.0,56.756,351.69800000000004,0.7040879999999999,34
2019-02-18 07:15:00,2.0,-200.0,282.0,2.0,1200.0,481.0,0.0,52.0,2.0111126719999994,104.395,0.0,54.95,351.675,0.715264,34
2019-02-18 07:30:00,3.0,-200.0,282.0,2.0,1200.0,485.0,0.0,52.0,3.8722239320000007,250.195,0.0,52.931,351.675,0.7067702399999999,34
2019-02-18 07:45:00,2.0,-200.0,283.0,2.0,1000.0,488.0,0.0,52.0,5.233335152000001,331.348,0.0,53.313,351.653,1.22086624,34
2019-02-18 08:00:00,2.0,-200.0,283.0,2.0,1200.0,488.0,0.0,52.0,6.661113044000004,430.762,0.0,51.938,351.653,2.03984352,34
2019-02-18 08:15:00,2.0,-200.0,283.0,2.0,1000.0,484.0,0.0,53.0,,,0.0,,,,34
2019-02-18 08:15:01,,,,,,,,,8.688890984000004,516.504,,48.975,351.63,1.765808,34
2019-02-18 08:30:00,2.0,-200.0,284.0,2.0,1000.0,484.0,0.0,52.0,10.272224444000004,540.234,0.0,45.419,351.63,1.81319424,34
2019-02-18 08:45:00,2.0,-200.0,285.0,2.0,1000.0,484.0,0.0,52.0,10.122224432000005,597.656,0.0,41.013000000000005,351.607,3.24953376,34
2019-02-18 09:00:00,2.0,-200.0,284.0,2.0,1000.0,482.0,0.0,52.0,11.900002352000003,654.492,0.0,40.869,351.607,2.425192,34
2019-02-18 09:15:00,2.0,-200.0,284.0,2.0,1200.0,483.0,0.0,52.0,,,0.0,,,,34
2019-02-18 09:15:01,,,,,,,,,13.005557996,710.547,,38.019,351.585,3.3389417599999995,34
2019-02-18 09:30:00,3.0,-200.0,284.0,2.0,1200.0,481.0,0.0,52.0,13.183335788,760.7419999999998,0.0,36.531,351.585,4.35864,34
2019-02-18 09:45:00,3.0,-200.0,284.0,2.0,1000.0,478.0,0.0,52.0,14.833335920000009,828.0269999999998,0.0,36.3,351.585,2.883408,34
2019-02-18 10:00:00,2.0,-200.0,284.0,2.0,1000.0,479.0,0.0,52.0,15.538891532000005,880.7619999999998,0.0,34.244,351.56300000000005,3.386328,34
2019-02-18 10:15:00,3.0,-200.0,283.0,2.0,1200.0,484.0,0.0,52.0,14.25000254,783.105,0.0,32.4,351.56300000000005,4.059570239999999,34
2019-02-18 10:30:00,3.0,-200.0,284.0,2.0,1200.0,477.0,0.0,52.0,,,0.0,,,,34
2019-02-18 10:30:01,,,,,,,,,14.377780328000004,913.281,,32.744,351.56300000000005,3.777488,34
2019-02-18 10:45:00,2.0,-200.0,284.0,2.0,1000.0,474.0,0.0,52.0,,,0.0,,,,34
2019-02-18 10:45:01,,,,,,,,,16.511113832000003,946.484,,33.444,351.56300000000005,3.21019424,34
2019-02-18 11:00:00,3.0,-200.0,284.0,2.0,1000.0,474.0,0.0,53.0,16.322224928000008,965.43,0.0,32.156,351.54,3.936634240000001,34
2019-02-18 11:15:00,3.0,-200.0,284.0,2.0,1000.0,473.0,0.0,53.0,17.705558372000002,982.715,0.0,30.975,351.51800000000003,3.08725824,34
2019-02-18 11:30:00,2.0,-200.0,284.0,2.0,1000.0,473.0,0.0,52.0,17.288891672000002,993.262,0.0,30.356,351.54,3.84186176,34
2019-02-18 11:45:00,3.0,-200.0,283.0,1.0,900.0,469.0,0.0,52.0,17.750002820000002,999.219,0.0,30.706,351.54,2.75778976,34
2019-02-18 12:00:00,2.0,-200.0,284.0,2.0,1000.0,470.0,0.0,52.0,18.227780636,1001.953,0.0,30.0,351.51800000000003,3.229864,34
2019-02-18 12:15:00,2.0,-200.0,284.0,2.0,1000.0,468.0,0.0,52.0,18.672225116000003,998.145,0.0,30.281,351.51800000000003,2.91961824,34
2019-02-18 12:30:00,3.0,-200.0,283.0,2.0,1200.0,471.0,0.0,52.0,,,0.0,,,,34
2019-02-18 12:30:01,,,,,,,,,18.433336208000007,989.941,,30.156,351.51800000000003,3.36665824,34
2019-02-18 12:45:00,3.0,-200.0,284.0,2.0,1000.0,470.0,0.0,53.0,17.833336159999998,977.8320000000001,0.0,29.45,351.51800000000003,3.23567552,34
2019-02-18 13:00:00,2.0,-200.0,283.0,2.0,1000.0,470.0,0.0,53.0,18.233336192,961.719,0.0,28.838,351.472,2.73230848,34
2019-02-18 13:15:00,2.0,-200.0,284.0,2.0,900.0,471.0,0.0,53.0,17.827780604000008,941.211,0.0,28.681,351.472,3.431032,34
2019-02-18 13:30:00,3.0,-200.0,284.0,2.0,1000.0,469.0,0.0,53.0,17.894447275999998,912.793,0.0,28.65,351.45,2.704592,34
2019-02-18 13:45:00,3.0,-200.0,283.0,2.0,1000.0,469.0,0.0,52.0,18.888891800000007,880.3710000000002,0.0,28.5,351.42800000000005,2.34427776,34
2019-02-18 14:00:00,3.0,-200.0,284.0,2.0,1000.0,473.0,0.0,52.0,17.52778058,848.438,0.0,28.181,351.42800000000005,3.375152,34
2019-02-18 14:15:00,2.0,-200.0,284.0,2.0,1200.0,471.0,0.0,53.0,17.388891680000004,813.477,0.0,27.475,351.42800000000005,2.827528,34
2019-02-18 14:30:00,3.0,-200.0,285.0,2.0,1000.0,474.0,0.0,52.0,16.961113868,772.9489999999998,0.0,27.263,351.42800000000005,3.17666624,34
