measured_on,ac_current__2685,ac_power_hw__2695,ac_voltage__2684,dc_current__2683,dc_power_hw__2694,dc_voltage__2682,inverter_error_code__2690,inverter_temp__2686,module_temp_f__2689,poa_irradiance__2679,power_factor_1000__2693,relative_humidity__2687,wind_direction__2692,wind_speed_mph__2691,system_id
2019-01-04 00:00:00,0.0,-300.0,285.0,0.0,-200.0,4.0,0.0,28.0,-2.366665455999998,0.0,0.0,49.375,351.63,0.0,34
2019-01-04 00:15:00,0.0,-300.0,284.0,0.0,-200.0,4.0,0.0,28.0,,,0.0,,,,34
2019-01-04 00:15:01,,,,,,,,,-2.355554343999998,0.0,,49.875,351.63,0.0,34
2019-01-04 00:30:00,0.0,-200.0,284.0,0.0,-200.0,4.0,0.0,27.0,-2.5388876919999976,0.0,0.0,50.413,351.63,0.0,34
2019-01-04 00:45:00,0.0,-200.0,283.0,0.0,-200.0,4.0,0.0,27.0,-1.811109855999998,0.0,0.0,50.769,351.63,0.0,34
2019-01-04 01:00:00,0.0,-300.0,284.0,0.0,-200.0,4.0,0.0,27.0,-1.6999987359999975,0.0,0.0,50.55,351.63,0.011176,34
2019-01-04 01:15:00,0.0,-200.0,284.0,0.0,-200.0,4.0,0.0,27.0,-2.122220991999999,0.0,0.0,51.138000000000005,351.653,0.0,34
2019-01-04 01:30:00,0.0,-200.0,284.0,0.0,-200.0,4.0,0.0,26.0,-2.3111098959999974,0.0,0.0,52.381,351.653,0.0,34
2019-01-04 01:45:00,0.0,-300.0,284.0,0.0,-200.0,4.0,0.0,26.0,-1.9388876439999976,0.0,0.0,51.9,351.653,0.0,34
2019-01-04 02:00:00,0.0,-200.0,283.0,0.0,-200.0,4.0,0.0,26.0,,,0.0,,,,34
2019-01-04 02:00:01,,,,,,,,,-2.399998791999998,0.0,,52.956,351.653,0.0,34
2019-01-04 02:15:00,0.0,-300.0,284.0,0.0,-200.0,4.0,0.0,26.0,,,0.0,,,,34
2019-01-04 02:15:01,,,,,,,,,-3.211109967999999,0.0,,53.525,351.653,0.0,34
2019-01-04 02:30:00,0.0,-200.0,284.0,0.0,0.0,4.0,0.0,26.0,-3.3499988679999984,0.0,0.0,53.638000000000005,351.653,0.0,34
2019-01-04 02:45:00,0.0,-300.0,284.0,0.0,-200.0,4.0,0.0,25.0,-2.988887727999998,0.0,0.0,54.275,351.653,0.0,34
2019-01-04 03:00:00,0.0,-200.0,283.0,0.0,0.0,4.0,0.0,25.0,-2.8722210519999987,0.0,0.0,54.463,351.653,0.0,34
2019-01-04 03:15:00,0.0,-200.0,283.0,0.0,-200.0,4.0,0.0,25.0,,,0.0,,,,34
2019-01-04 03:15:01,,,,,,,,,-2.972221059999999,0.0,,53.881,351.675,0.0,34
2019-01-04 03:30:00,0.0,-200.0,283.0,0.0,-200.0,4.0,0.0,25.0,-3.1833321879999974,0.0,0.0,53.544,351.675,0.0,34
2019-01-04 03:45:00,0.0,-300.0,283.0,0.0,-200.0,4.0,0.0,25.0,-3.0722210679999997,0.0,0.0,53.144,351.675,0.0,34
2019-01-04 04:00:00,0.0,-200.0,282.0,0.0,-200.0,4.0,0.0,25.0,,,0.0,,,,34
