measured_on,ac_current__2685,ac_power_hw__2695,ac_voltage__2684,dc_current__2683,dc_power_hw__2694,dc_voltage__2682,inverter_error_code__2690,inverter_temp__2686,module_temp_f__2689,poa_irradiance__2679,power_factor_1000__2693,relative_humidity__2687,wind_direction__2692,wind_speed_mph__2691,system_id
2019-02-26 00:00:00,3.0,-900.0,285.0,0.0,100.0,296.0,0.0,47.0,7.033335296000001,0.0,0.239,50.656000000000006,351.495,0.0,34
2019-02-26 00:15:00,3.0,-900.0,284.0,0.0,-200.0,296.0,0.0,47.0,7.216668644000001,0.098,0.239,51.131,351.495,0.0,34
2019-02-26 00:30:00,3.0,-900.0,284.0,0.0,0.0,295.0,0.0,47.0,,,0.23,,,,34
2019-02-26 00:30:01,,,,,,,,,7.272224204000004,0.098,,51.656000000000006,351.472,0.0,34
2019-02-26 00:45:00,3.0,-900.0,284.0,0.0,0.0,297.0,0.0,47.0,,,0.23,,,,34
2019-02-26 00:45:01,,,,,,,,,7.277779760000005,0.0,,51.556,351.495,0.0,34
2019-02-26 01:00:00,3.0,-900.0,284.0,0.0,0.0,296.0,0.0,47.0,,,0.23,,,,34
2019-02-26 01:00:01,,,,,,,,,7.283335316000001,0.0,,52.363,351.495,0.0,34
2019-02-26 01:15:00,3.0,-900.0,284.0,0.0,0.0,297.0,0.0,47.0,6.494446364000002,0.098,0.23,52.981,351.495,0.0,34
2019-02-26 01:30:00,3.0,-900.0,283.0,0.0,0.0,295.0,0.0,47.0,4.933335128000003,0.098,0.23,55.331,351.51800000000003,0.0,34
2019-02-26 01:45:00,3.0,-900.0,283.0,0.0,0.0,295.0,0.0,46.0,3.7500017000000017,,0.23,59.106,351.54,0.0,34
2019-02-26 02:00:00,3.0,-900.0,283.0,0.0,0.0,295.0,0.0,46.0,4.688890664000001,0.098,0.23,58.125,351.54,0.0,34
2019-02-26 02:15:00,3.0,-900.0,283.0,0.0,0.0,295.0,0.0,46.0,,,0.23,,,,34
2019-02-26 02:15:01,,,,,,,,,5.161112924000001,0.0,,57.594,351.54,0.0,34
2019-02-26 02:30:00,3.0,-900.0,283.0,0.0,0.0,295.0,0.0,46.0,4.9888906880000015,0.0,0.239,58.469,351.54,0.0,34
2019-02-26 02:45:00,3.0,-900.0,282.0,0.0,0.0,294.0,0.0,46.0,4.1222239520000015,0.0,0.23,60.788,351.54,0.0,34
2019-02-26 03:00:00,3.0,-900.0,282.0,0.0,0.0,294.0,0.0,46.0,,,0.239,,,,34
2019-02-26 03:00:01,,,,,,,,,4.461112868000004,0.0,,62.65,351.54,0.0,34
2019-02-26 03:15:00,3.0,-700.0,282.0,0.0,100.0,293.0,0.0,46.0,3.9500017160000023,0.0,0.199,65.006,351.54,0.0,34
2019-02-26 03:30:00,3.0,-900.0,282.0,0.0,0.0,293.0,0.0,46.0,,,0.239,,,,34
2019-02-26 03:30:01,,,,,,,,,4.438890644000004,0.0,,64.056,351.54,0.0,34
2019-02-26 03:45:00,3.0,-900.0,281.0,0.0,-200.0,293.0,0.0,46.0,,,0.239,,,,34
2019-02-26 03:45:01,,,,,,,,,4.766668448000001,0.0,,62.288,351.54,0.0,34
2019-02-26 04:00:00,3.0,-900.0,281.0,0.0,0.0,292.0,0.0,46.0,3.8444461520000033,0.0,0.23,64.51899999999999,351.54,0.0,34
2019-02-26 04:15:00,3.0,-900.0,281.0,0.0,0.0,293.0,0.0,46.0,3.3333350000000017,0.0,0.239,65.969,351.56300000000005,0.0,34
2019-02-26 04:30:00,3.0,-900.0,282.0,0.0,0.0,294.0,0.0,46.0,3.2944461080000025,0.0,0.23,64.263,351.56300000000005,0.0,34
2019-02-26 04:45:00,3.0,-900.0,282.0,0.0,0.0,294.0,0.0,46.0,,,0.239,,,,34
2019-02-26 04:45:01,,,,,,,,,3.0055571960000016,,,63.45,351.56300000000005,0.0,34
2019-02-26 05:00:00,3.0,-900.0,282.0,0.0,0.0,294.0,0.0,46.0,1.827779324000001,0.0,0.239,66.694,351.585,0.0,34
2019-02-26 05:15:00,3.0,-900.0,282.0,0.0,0.0,293.0,0.0,46.0,,,0.239,,,,34
2019-02-26 05:15:01,,,,,,,,,2.1444460160000034,0.0,,67.413,351.585,0.0,34
2019-02-26 05:30:00,3.0,-900.0,282.0,0.0,0.0,293.0,0.0,46.0,2.022223784000001,0.0,0.23,68.55,351.585,0.0,34
2019-02-26 05:45:00,3.0,-900.0,282.0,0.0,-200.0,293.0,0.0,46.0,1.250001500000003,0.0,0.239,69.738,351.585,0.0,34
2019-02-26 06:00:00,3.0,-900.0,282.0,0.0,100.0,293.0,0.0,46.0,0.850001468000002,0.0,0.239,70.694,351.585,0.0,34
2019-02-26 06:15:00,3.0,-500.0,281.0,0.0,200.0,294.0,0.0,46.0,1.8111126560000024,1.465,0.119,69.325,351.585,0.0,34
2019-02-26 06:30:00,3.0,-200.0,281.0,2.0,1000.0,441.0,0.0,50.0,2.311112696000002,9.863,0.0,68.212,351.585,0.0,34
2019-02-26 06:45:00,3.0,-200.0,280.0,2.0,1000.0,468.0,0.0,51.0,3.2611127720000006,34.375,0.0,66.381,351.585,0.0,34
2019-02-26 07:00:00,2.0,-200.0,280.0,2.0,1000.0,474.0,0.0,52.0,5.316668492000002,86.816,0.0,61.125,351.56300000000005,0.0,34
2019-02-26 07:15:00,3.0,-200.0,281.0,2.0,1000.0,474.0,0.0,52.0,9.083335460000002,272.949,0.0,52.944,351.54,0.0,34
2019-02-26 07:30:00,3.0,-200.0,282.0,2.0,1000.0,472.0,0.0,52.0,13.000002440000005,361.328,0.0,49.95,351.495,0.0,34
2019-02-26 07:45:00,2.0,-200.0,282.0,2.0,900.0,470.0,0.0,53.0,16.083336020000008,458.496,0.0,46.281000000000006,351.472,0.0500684799999999,34
2019-02-26 08:00:00,3.0,-200.0,283.0,2.0,1000.0,468.0,0.0,52.0,16.922224976000006,385.449,0.0,43.569,351.45,0.0947724799999999,34
2019-02-26 08:15:00,3.0,-200.0,283.0,2.0,1000.0,467.0,0.0,52.0,16.616669396000002,432.617,0.0,42.656000000000006,351.42800000000005,0.1510995199999999,34
2019-02-26 08:30:00,3.0,-200.0,284.0,2.0,900.0,460.0,0.0,52.0,19.061114036000003,624.414,0.0,41.219,351.42800000000005,0.1703222399999999,34
2019-02-26 08:45:00,3.0,-200.0,282.0,2.0,900.0,462.0,0.0,52.0,,,0.0,,,,34
2019-02-26 08:45:01,,,,,,,,,18.405558428000003,308.496,,39.831,351.405,0.2123439999999999,34
2019-02-26 09:00:00,3.0,-200.0,282.0,2.0,1000.0,461.0,0.0,53.0,16.611113840000005,234.277,0.0,40.169,351.405,0.16495776,34
2019-02-26 09:15:00,3.0,-200.0,282.0,2.0,1000.0,466.0,0.0,52.0,,,0.0,,,,34
2019-02-26 09:15:01,,,,,,,,,18.644447336,641.797,,40.569,351.405,0.0670559999999999,34
2019-02-26 09:30:00,3.0,-200.0,282.0,2.0,1000.0,457.0,0.0,52.0,24.272225564,740.039,0.0,38.344,351.405,0.0782319999999999,34
2019-02-26 09:45:00,3.0,-200.0,282.0,2.0,1000.0,452.0,0.0,53.0,27.377781368000004,823.34,0.0,35.719,351.38300000000004,0.03933952,34
2019-02-26 10:00:00,3.0,-200.0,283.0,2.0,1000.0,451.0,0.0,52.0,28.0555592,664.355,0.0,34.306,351.338,0.0362102399999999,34
2019-02-26 10:15:00,3.0,-200.0,283.0,2.0,900.0,446.0,0.0,52.0,24.888892280000004,463.477,0.0,33.125,351.338,0.0362102399999999,34
2019-02-26 10:30:00,3.0,-200.0,283.0,2.0,1200.0,461.0,0.0,52.0,21.450003116,325.0,0.0,33.794000000000004,351.338,0.0755497599999999,34
2019-02-26 10:45:00,3.0,-200.0,283.0,2.0,1200.0,459.0,0.0,53.0,,,0.0,,,,34
2019-02-26 10:45:01,,,,,,,,,20.016669668,343.35900000000004,,33.119,351.315,0.0420217599999999,34
2019-02-26 11:00:00,3.0,-200.0,283.0,2.0,1000.0,465.0,0.0,52.0,20.661114164,435.9380000000001,0.0,32.394,351.27,0.0335279999999999,34
2019-02-26 11:15:00,3.0,-200.0,283.0,2.0,900.0,456.0,0.0,52.0,21.227780876,682.813,0.0,29.038,351.27,0.0362102399999999,34
2019-02-26 11:30:00,3.0,-200.0,283.0,2.0,1000.0,443.0,0.0,52.0,,,0.0,,,,34
2019-02-26 11:30:01,,,,,,,,,24.294447788000003,764.7460000000002,,26.963,351.225,0.0473862399999999,34
2019-02-26 11:45:00,3.0,-200.0,282.0,2.0,1200.0,443.0,0.0,53.0,,,0.0,,,,34
2019-02-26 11:45:01,,,,,,,,,23.900003312,705.566,,25.4,351.18,0.06169152,34
2019-02-26 12:00:00,3.0,-200.0,283.0,2.0,900.0,430.0,0.0,52.0,29.366670416,1189.062,0.0,24.006,351.135,0.03933952,34
2019-02-26 12:15:00,3.0,-200.0,282.0,2.0,1000.0,433.0,0.0,53.0,,,0.0,,,,34
2019-02-26 12:15:01,,,,,,,,,36.00000428,875.6839999999999,,23.35,351.09,0.24318976,34
2019-02-26 12:30:00,3.0,-200.0,283.0,1.0,900.0,441.0,0.0,52.0,,,0.0,,,,34
2019-02-26 12:30:01,,,,,,,,,29.47222598,783.301,,23.906,351.09,0.089408,34
