measured_on,ac_current__2685,ac_power_hw__2695,ac_voltage__2684,ambient_temp_f__2688,dc_current__2683,dc_power_hw__2694,dc_voltage__2682,inverter_error_code__2690,inverter_temp__2686,module_temp_f__2689,poa_irradiance__2679,power_factor_1000__2693,relative_humidity__2687,wind_direction__2692,wind_speed_mph__2691,system_id
2019-02-08 02:30:01,,,,-29.5655565208,,,,,,-7.811110335999999,0.0,,64.863,351.74300000000005,0.0,34
2019-02-08 02:45:00,0.0,-200.0,283.0,,0.0,-200.0,4.0,0.0,27.0,,,0.0,,,,34
2019-02-08 02:45:01,,,,-2.014443205599997,,,,,,-7.699999215999998,0.0,,68.15,351.74300000000005,0.0,34
2019-02-08 03:00:00,0.0,-300.0,284.0,-1.7555542959999997,0.0,-200.0,4.0,0.0,27.0,-6.744443583999999,0.0,0.0,65.781,351.74300000000005,0.0,34
2019-02-08 03:15:00,0.0,-200.0,283.0,,0.0,-200.0,4.0,0.0,26.0,,,0.0,,,,34
2019-02-08 03:15:01,,,,-1.569998725599998,,,,,,-6.238887987999998,0.0,,66.056,351.74300000000005,0.0,34
2019-02-08 03:30:00,0.0,-200.0,283.0,-1.5533320575999987,0.0,-200.0,4.0,0.0,26.0,-6.194443539999998,0.0,0.0,66.156,351.74300000000005,0.0,34
2019-02-08 03:45:00,0.0,-300.0,283.0,-1.5305542779999968,0.0,-200.0,4.0,0.0,26.0,-5.911110183999998,0.0,0.0,66.594,351.72,0.0,34
2019-02-08 04:00:00,0.0,-200.0,283.0,-1.4744431623999965,0.0,-200.0,4.0,0.0,26.0,-5.755554615999998,0.0,0.0,66.5,351.74300000000005,0.0,34
2019-02-08 04:15:00,0.0,-300.0,282.0,-1.558887613599996,0.0,-200.0,4.0,0.0,26.0,-5.966665743999997,0.0,0.0,67.119,351.74300000000005,0.0,34
2019-02-08 04:30:00,0.0,-200.0,281.0,,0.0,-200.0,4.0,0.0,25.0,,,0.0,,,,34
2019-02-08 04:30:01,,,,-1.6994431803999994,,,,,,-6.511110231999998,0.0,,66.46300000000001,351.74300000000005,0.0,34
2019-02-08 04:45:00,0.0,-200.0,281.0,,0.0,-200.0,4.0,0.0,25.0,,,0.0,,,,34
2019-02-08 04:45:01,,,,-2.0538876531999968,,,,,,-6.949999156,0.0,,68.1,351.765,0.0,34
2019-02-08 05:00:00,0.0,-200.0,281.0,-2.059443209199996,0.0,-200.0,5.0,0.0,25.0,-6.172221315999998,0.0,0.0,65.9,351.74300000000005,0.0,34
2019-02-08 05:15:00,0.0,-200.0,281.0,-1.974998757999998,0.0,-200.0,5.0,0.0,25.0,-5.955554631999998,0.0,0.0,64.587,351.765,0.0,34
2019-02-08 05:30:00,0.0,-200.0,282.0,,0.0,-200.0,5.0,0.0,25.0,,,0.0,,,,34
2019-02-08 05:30:01,,,,-2.284443227199997,,,,,,-7.099999167999998,0.0,,67.331,351.74300000000005,0.0,34
2019-02-08 05:45:00,0.0,-200.0,282.0,,0.0,-200.0,7.0,0.0,25.0,,,0.0,,,,34
2019-02-08 05:45:01,,,,-2.7172210395999965,,,,,,-8.305554819999998,0.0,,69.46300000000001,351.788,0.0,34
2019-02-08 06:00:00,0.0,-200.0,282.0,,0.0,-200.0,41.0,0.0,24.0,,,0.0,,,,34
2019-02-08 06:00:01,,,,-3.0833321799999998,,,,,,-8.988888208,,,71.569,351.788,0.0,34
2019-02-08 06:15:00,0.0,-200.0,281.0,-3.0777766239999984,0.0,-200.0,331.0,0.0,24.0,-8.649999291999999,0.0,0.0,72.5,351.81,0.0,34
2019-02-08 06:30:00,3.0,-500.0,282.0,-3.1055544039999976,1.0,400.0,295.0,0.0,26.0,-8.383332603999996,0.977,0.119,73.025,351.788,0.0,34
2019-02-08 06:45:00,3.0,400.0,281.0,,4.0,1300.0,304.0,0.0,27.0,,,0.115,,,,34
2019-02-08 06:45:01,,,,-2.9033321655999984,,,,,,-7.666665879999998,6.055,,72.438,351.788,0.0,34
2019-02-08 07:00:00,6.0,4100.0,281.0,,14.0,5600.0,391.0,0.0,32.0,,,0.774,,,,34
2019-02-08 07:00:01,,,,-2.869443273999998,,,,,,-8.427777051999998,12.305,,71.706,351.788,0.0,34
2019-02-08 07:15:00,11.0,9800.0,281.0,-2.458887685599997,28.0,11300.0,403.0,0.0,41.0,-7.283332515999998,16.113,0.947,71.038,351.765,0.0,34
2019-02-08 07:30:00,22.0,19400.0,282.0,,48.0,21400.0,444.0,0.0,53.0,,,0.986,,,,34
2019-02-08 07:30:01,,,,-1.8738876387999996,,,,,,-5.066665671999999,166.797,,68.825,351.765,0.0,34
2019-02-08 07:45:00,32.0,27900.0,282.0,-1.2833320359999971,70.0,30300.0,431.0,0.0,55.0,-1.6277765079999966,284.473,0.995,68.55,351.765,0.0,34
2019-02-08 08:00:00,39.0,34000.0,282.0,,85.0,36700.0,431.0,0.0,55.0,1.1000014880000002,347.656,0.999,63.444,351.765,0.0,34
2019-02-08 08:15:00,48.0,41500.0,283.0,,106.0,44500.0,417.0,0.0,54.0,5.200001816000004,407.129,0.996,60.506,351.74300000000005,0.0,34
2019-02-08 08:30:00,57.0,49100.0,283.0,,125.0,52700.0,420.0,0.0,54.0,,,0.997,,,,34
2019-02-08 08:30:01,,,,,,,,,,8.444446520000003,470.215,,57.094,351.72,0.0,34
2019-02-08 08:45:00,64.0,55200.0,284.0,,143.0,58900.0,409.0,0.0,54.0,,,0.997,,,,34
2019-02-08 08:45:01,,,,,,,,,,10.088891096,527.93,,53.094,351.69800000000004,0.0,34
2019-02-08 09:00:00,72.0,61500.0,283.0,,163.0,65700.0,402.0,0.0,54.0,13.305558020000005,590.332,0.997,50.744,351.675,0.0,34
2019-02-08 09:15:00,79.0,67300.0,282.0,,181.0,71800.0,397.0,0.0,55.0,13.400002472,647.266,0.999,46.875,351.675,0.0,34
2019-02-08 09:30:00,84.0,72200.0,284.0,,196.0,77000.0,392.0,0.0,54.0,14.644447016000004,699.707,0.999,43.144,351.653,0.0,34
2019-02-08 09:45:00,89.0,76400.0,284.0,,210.0,81500.0,386.0,0.0,55.0,,,0.999,,,,34
2019-02-08 09:45:01,,,,,,,,,,17.088891656000005,747.5589999999999,,40.881,351.63,0.0,34
2019-02-08 10:00:00,93.0,80000.0,285.0,,227.0,85000.0,374.0,0.0,56.0,,,0.999,,,,34
2019-02-08 10:00:01,,,,,,,,,,16.594447172,788.965,,37.969,351.607,0.0026822399999999,34
2019-02-08 10:15:00,98.0,83900.0,283.0,,239.0,89200.0,372.0,0.0,55.0,17.788891711999998,826.465,0.999,36.8,351.607,0.0,34
2019-02-08 10:30:00,100.0,86600.0,286.0,,246.0,92300.0,375.0,0.0,55.0,,,0.999,,,,34
2019-02-08 10:30:01,,,,,,,,,,15.333335960000005,859.473,,35.075,351.607,0.0169875199999999,34
2019-02-08 10:45:00,104.0,89200.0,285.0,,251.0,94700.0,377.0,0.0,55.0,,,1.0,,,,34
2019-02-08 10:45:01,,,,,,,,,,16.627780508000004,887.207,,33.069,351.585,0.0,34
2019-02-08 11:00:00,106.0,90900.0,285.0,,258.0,96600.0,373.0,0.0,55.0,17.522225024000004,910.9380000000002,0.999,32.406,351.56300000000005,0.0724204799999999,34
2019-02-08 11:15:00,107.0,92200.0,285.0,,272.0,97700.0,359.0,0.0,55.0,19.1666696,930.176,1.0,31.206,351.56300000000005,0.011176,34
2019-02-08 11:30:00,107.0,92200.0,285.0,,270.0,97700.0,361.0,0.0,55.0,,,0.999,,,,34
2019-02-08 11:30:01,,,,,,,,,,18.511113992,940.3320000000001,,30.675,351.54,0.0,34
2019-02-08 11:45:00,107.0,92400.0,286.0,,266.0,98200.0,368.0,0.0,55.0,19.477780736000003,947.852,0.999,29.244,351.495,0.0250342399999999,34
2019-02-08 12:00:00,107.0,92200.0,286.0,,269.0,97800.0,363.0,0.0,56.0,18.611114000000004,950.293,0.999,29.319000000000003,351.495,0.0,34
2019-02-08 12:15:00,106.0,91400.0,284.0,,271.0,97000.0,357.0,0.0,54.0,,,0.999,,,,34
2019-02-08 12:15:01,,,,,,,,,,20.69444750000001,948.926,,28.688,351.472,0.0,34
2019-02-08 12:30:00,105.0,90400.0,285.0,,268.0,95800.0,357.0,0.0,56.0,20.894447516000003,940.82,1.0,27.094,351.472,0.0,34
2019-02-08 12:45:00,103.0,89200.0,285.0,,265.0,94700.0,356.0,0.0,54.0,21.822225368,925.293,0.999,26.281,351.472,0.0250342399999999,34
2019-02-08 13:00:00,102.0,87600.0,285.0,,253.0,93000.0,367.0,0.0,54.0,22.683336548000003,907.715,0.999,25.6,351.45,0.0053644799999999,34
2019-02-08 13:15:00,100.0,86000.0,284.0,,250.0,90900.0,363.0,0.0,53.0,,,1.0,,,,34
2019-02-08 13:15:01,,,,,,,,,,21.333336440000007,886.23,,25.856,351.45,0.011176,34
2019-02-08 13:30:00,96.0,82600.0,285.0,,243.0,87600.0,360.0,0.0,55.0,18.227780636,860.156,1.0,25.006,351.38300000000004,0.03933952,34
2019-02-08 13:45:00,93.0,79600.0,284.0,,226.0,84600.0,374.0,0.0,54.0,18.372225092,825.977,0.999,23.919,351.38300000000004,0.0697382399999999,34
2019-02-08 14:00:00,88.0,75600.0,285.0,,216.0,80400.0,371.0,0.0,55.0,19.05555848,789.258,0.999,23.325,351.36,0.044704,34
2019-02-08 14:15:00,83.0,70800.0,284.0,,200.0,75400.0,378.0,0.0,53.0,19.88889188,747.656,0.998,23.094,351.36,0.0362102399999999,34
2019-02-08 14:30:00,77.0,66200.0,285.0,,183.0,70600.0,383.0,0.0,55.0,,,0.999,,,,34
2019-02-08 14:30:01,,,,,,,,,,16.633336064,701.27,,22.363000000000003,351.338,0.06169152,34
2019-02-08 14:45:00,71.0,61400.0,284.0,,171.0,65000.0,378.0,0.0,53.0,,,0.997,,,,34
2019-02-08 14:45:01,,,,,,,,,,17.966669504000006,651.465,,21.95,351.338,0.044704,34
2019-02-08 15:00:00,64.0,55000.0,285.0,,154.0,58300.0,378.0,0.0,55.0,,,0.999,,,,34
2019-02-08 15:00:01,,,,,,,,,,18.683336228,598.438,,21.956,351.338,0.02816352,34
2019-02-08 15:15:00,56.0,48600.0,285.0,,133.0,51700.0,387.0,0.0,54.0,,,0.997,,,,34
2019-02-08 15:15:01,,,,,,,,,,16.683336068000006,540.7230000000001,,23.619,351.338,0.03933952,34
2019-02-08 15:30:00,48.0,41300.0,284.0,,111.0,44100.0,395.0,0.0,54.0,15.072224828000008,477.734,0.996,24.813,351.338,0.0473862399999999,34
2019-02-08 15:45:00,39.0,34000.0,284.0,,92.0,36100.0,393.0,0.0,54.0,13.283335796000005,415.039,0.995,24.638,351.338,0.06169152,34
2019-02-08 16:00:00,29.0,25500.0,284.0,,69.0,27500.0,393.0,0.0,54.0,13.172224676000004,351.56300000000005,0.994,24.919,351.36,0.05319776,34
2019-02-08 16:15:00,18.0,16000.0,283.0,,43.0,17600.0,406.0,0.0,55.0,12.511113512000003,284.863,0.975,25.75,351.36,0.03084576,34
2019-02-08 16:30:00,10.0,8600.0,282.0,,25.0,9800.0,383.0,0.0,54.0,11.533335656000002,218.066,0.927,25.869,351.36,0.0335279999999999,34
2019-02-08 16:45:00,5.0,3600.0,282.0,,12.0,4800.0,380.0,0.0,54.0,10.461113348,147.559,0.7289999999999999,26.438,351.38300000000004,0.03084576,34
2019-02-08 17:00:00,3.0,600.0,282.0,,4.0,1600.0,378.0,0.0,53.0,9.200002136000004,18.066,0.199,27.531,351.405,0.02816352,34
2019-02-08 17:15:00,3.0,-300.0,281.0,,1.0,500.0,296.0,0.0,52.0,,,0.0,,,,34
2019-02-08 17:15:01,,,,,,,,,,8.211113168000002,8.691,,28.425,351.42800000000005,0.03084576,34
2019-02-08 17:30:00,2.0,-700.0,281.0,,0.0,0.0,349.0,0.0,51.0,,,0.0,,,,34
2019-02-08 17:30:01,,,,,,,,,,7.394446436000002,2.637,,29.6,351.45,0.03084576,34
2019-02-08 17:45:00,0.0,-200.0,282.0,,0.0,-200.0,86.0,0.0,51.0,6.816668612000004,,0.0,31.637,351.45,0.03084576,34
2019-02-08 18:00:00,0.0,-300.0,282.0,,0.0,0.0,11.0,0.0,47.0,6.644446376000005,0.098,0.0,33.275,351.472,0.0335279999999999,34
2019-02-08 18:15:00,0.0,-300.0,281.0,,0.0,-200.0,7.0,0.0,45.0,,,0.0,,,,34
2019-02-08 18:15:01,,,,,,,,,,6.233335232000002,0.195,,33.744,351.472,0.03084576,34
2019-02-08 18:30:00,0.0,-200.0,281.0,,0.0,0.0,7.0,0.0,44.0,,,0.0,,,,34
2019-02-08 18:30:01,,,,,,,,,,5.483335172,0.195,,34.306,351.495,0.03084576,34
2019-02-08 18:45:00,0.0,-200.0,282.0,,0.0,0.0,7.0,0.0,42.0,4.5555573200000055,0.195,0.0,35.194,351.495,0.03084576,34
2019-02-08 19:00:00,0.0,-200.0,282.0,,0.0,0.0,6.0,0.0,41.0,,,0.0,,,,34
2019-02-08 19:00:01,,,,,,,,,,3.0388905320000035,0.098,,37.0,351.495,0.02816352,34
2019-02-08 19:15:00,0.0,-200.0,282.0,,0.0,-200.0,7.0,0.0,41.0,1.3555570640000028,0.0,0.0,38.294,351.54,0.0,34
2019-02-08 19:30:00,0.0,-300.0,282.0,,0.0,-200.0,7.0,0.0,40.0,-0.0444430479999979,0.098,0.0,39.794,351.54,0.0,34
2019-02-08 19:45:00,0.0,-200.0,281.0,,0.0,0.0,6.0,0.0,39.0,-0.8555542239999987,0.0,0.0,40.725,351.54,0.0,34
2019-02-08 20:00:00,0.0,-300.0,282.0,,0.0,0.0,6.0,0.0,38.0,,,0.0,,,,34
2019-02-08 20:00:01,,,,,,,,,,-0.2499986199999959,0.0,,39.938,351.56300000000005,0.0,34
2019-02-08 20:15:00,0.0,-200.0,282.0,,0.0,-200.0,7.0,0.0,37.0,1.0166681480000008,0.098,0.0,40.331,351.585,0.0,34
2019-02-08 20:30:00,0.0,-300.0,282.0,,0.0,-200.0,7.0,0.0,37.0,1.5666681920000016,0.0,0.0,41.6,351.585,0.0,34
2019-02-08 20:45:00,0.0,-200.0,282.0,,0.0,0.0,6.0,0.0,36.0,,,0.0,,,,34
2019-02-08 20:45:01,,,,,,,,,,0.3888903200000051,0.0,,44.025,351.56300000000005,0.0,34
2019-02-08 21:00:00,0.0,-200.0,282.0,,0.0,0.0,5.0,0.0,36.0,,,0.0,,,,34
2019-02-08 21:00:01,,,,,,,,,,0.1000014080000006,0.0,,45.169,351.585,0.0,34
2019-02-08 21:15:00,0.0,-300.0,282.0,,0.0,-200.0,5.0,0.0,35.0,0.0388902920000013,0.0,0.0,46.213,351.585,0.0,34
2019-02-08 21:30:00,0.0,-200.0,283.0,,0.0,-200.0,4.0,0.0,35.0,,,0.0,,,,34
2019-02-08 21:30:01,,,,,,,,,,-1.5611098359999964,0.0,,47.7,351.585,0.0,34
2019-02-08 21:45:00,0.0,-200.0,283.0,,0.0,0.0,4.0,0.0,34.0,-1.6444431759999991,0.0,0.0,48.913,351.607,0.0,34
2019-02-08 22:00:00,0.0,-300.0,283.0,,0.0,-200.0,4.0,0.0,34.0,-2.494443243999997,0.0,0.0,49.775,351.607,0.0,34
2019-02-08 22:15:00,0.0,-300.0,284.0,,0.0,-200.0,4.0,0.0,33.0,-2.583332139999998,0.0,0.0,51.406000000000006,351.63,0.0,34
2019-02-08 22:30:00,0.0,-200.0,284.0,,0.0,-200.0,4.0,0.0,33.0,-2.9388877239999966,0.0,0.0,52.519,351.607,0.0,34
2019-02-08 22:45:00,0.0,-300.0,284.0,,0.0,-200.0,4.0,0.0,32.0,-3.233332191999999,0.0,0.0,53.063,351.63,0.0,34
2019-02-08 23:00:00,0.0,-200.0,284.0,,0.0,0.0,4.0,0.0,32.0,-3.4666655439999974,0.0,0.0,54.325,351.63,0.0,34
2019-02-08 23:15:00,0.0,-200.0,284.0,,0.0,-200.0,4.0,0.0,31.0,,,0.0,,,,34
2019-02-08 23:15:01,,,,,,,,,,-3.733332231999997,0.0,,54.506,351.585,0.0169875199999999,34
2019-02-08 23:30:00,0.0,-300.0,283.0,,0.0,-200.0,4.0,0.0,31.0,-3.6944433399999976,,0.0,53.338,351.585,0.0169875199999999,34
2019-02-08 23:45:00,0.0,-300.0,284.0,,0.0,-200.0,4.0,0.0,31.0,,,0.0,,,,34
2019-02-08 23:45:01,,,,,,,,,,-4.733332311999998,0.0,,55.025,351.607,0.0169875199999999,34
