measured_on,ac_current__2685,ac_power_hw__2695,ac_voltage__2684,dc_current__2683,dc_power_hw__2694,dc_voltage__2682,inverter_error_code__2690,inverter_temp__2686,module_temp_f__2689,poa_irradiance__2679,power_factor_1000__2693,relative_humidity__2687,wind_direction__2692,wind_speed_mph__2691,system_id
2019-02-24 00:00:00,3.0,-900.0,284.0,0.0,0.0,295.0,0.0,47.0,,,0.239,,,,34
2019-02-24 00:00:01,,,,,,,,,-3.6111099999999983,0.0,,70.01899999999999,351.585,0.0138582399999999,34
2019-02-24 00:15:00,3.0,-900.0,284.0,0.0,0.0,296.0,0.0,47.0,,,0.239,,,,34
2019-02-24 00:15:01,,,,,,,,,-3.522221103999998,0.0,,69.51899999999999,351.585,0.0138582399999999,34
2019-02-24 00:30:00,3.0,-900.0,284.0,0.0,0.0,296.0,0.0,47.0,-4.283332276,0.0,0.23,68.98100000000001,351.607,0.0138582399999999,34
2019-02-24 00:45:00,3.0,-900.0,284.0,0.0,0.0,296.0,0.0,47.0,-4.627776747999997,0.0,0.23,69.319,351.607,0.0138582399999999,34
2019-02-24 01:00:00,3.0,-900.0,284.0,0.0,0.0,296.0,0.0,47.0,-5.172221235999997,0.0,0.239,70.35600000000001,351.607,0.0138582399999999,34
2019-02-24 01:15:00,3.0,-900.0,285.0,0.0,0.0,296.0,0.0,46.0,,,0.23,,,,34
2019-02-24 01:15:01,,,,,,,,,-4.244443383999998,,,73.275,351.607,0.0138582399999999,34
2019-02-24 01:30:00,3.0,-700.0,284.0,0.0,0.0,296.0,0.0,46.0,,,0.199,,,,34
2019-02-24 01:30:01,,,,,,,,,-4.472221179999998,0.0,,72.738,351.63,0.0138582399999999,34
2019-02-24 01:45:00,3.0,-700.0,284.0,0.0,0.0,296.0,0.0,46.0,-3.883332243999997,0.0,0.192,75.069,351.63,0.0138582399999999,34
2019-02-24 02:00:00,3.0,-900.0,284.0,0.0,0.0,296.0,0.0,46.0,-3.38888776,0.0,0.23,73.21899999999998,351.607,0.0138582399999999,34
2019-02-24 02:15:00,3.0,-900.0,284.0,0.0,0.0,295.0,0.0,46.0,,,0.23,,,,34
2019-02-24 02:15:01,,,,,,,,,-3.733332231999997,0.0,,73.887,351.63,0.0138582399999999,34
2019-02-24 02:30:00,3.0,-900.0,284.0,0.0,0.0,295.0,0.0,46.0,,,0.23,,,,34
2019-02-24 02:30:01,,,,,,,,,-3.6666655599999984,0.0,,73.513,351.63,0.0138582399999999,34
2019-02-24 02:45:00,3.0,-900.0,283.0,0.0,0.0,295.0,0.0,46.0,-4.2055544919999965,0.0,0.239,75.0,351.63,0.0138582399999999,34
2019-02-24 03:00:00,3.0,-900.0,283.0,0.0,0.0,295.0,0.0,46.0,-3.511109991999998,0.0,0.23,76.025,351.63,0.0138582399999999,34
2019-02-24 03:15:00,3.0,-900.0,283.0,0.0,0.0,295.0,0.0,46.0,,,0.23,,,,34
2019-02-24 03:15:01,,,,,,,,,-2.7222210399999973,0.0,,74.462,351.63,0.0138582399999999,34
2019-02-24 03:30:00,3.0,-900.0,283.0,0.0,-200.0,294.0,0.0,46.0,-2.433332127999998,0.0,0.23,74.41299999999998,351.63,0.0138582399999999,34
2019-02-24 03:45:00,3.0,-900.0,283.0,0.0,0.0,294.0,0.0,46.0,-2.2388876679999985,0.0,0.239,75.25,351.63,0.0138582399999999,34
2019-02-24 04:00:00,3.0,-900.0,283.0,0.0,0.0,295.0,0.0,46.0,,,0.23,,,,34
2019-02-24 04:00:01,,,,,,,,,-2.427776571999999,0.0,,75.75,351.63,0.0138582399999999,34
2019-02-24 04:15:00,3.0,-700.0,282.0,0.0,0.0,294.0,0.0,46.0,-2.9388877239999966,0.0,0.199,75.825,351.63,0.0138582399999999,34
2019-02-24 04:30:00,3.0,-900.0,282.0,-1.0,-200.0,294.0,0.0,46.0,-3.827776683999998,0.0,0.239,76.73100000000002,351.653,0.0138582399999999,34
2019-02-24 04:45:00,3.0,-900.0,282.0,0.0,0.0,294.0,0.0,46.0,-3.3999988719999994,0.0,0.239,76.388,351.63,0.0138582399999999,34
2019-02-24 05:00:00,3.0,-900.0,282.0,0.0,0.0,294.0,0.0,46.0,-2.7388877079999983,0.0,0.23,77.0,351.653,0.0138582399999999,34
2019-02-24 05:15:00,3.0,-900.0,281.0,0.0,0.0,293.0,0.0,46.0,-3.1055544039999976,0.0,0.239,77.569,351.653,0.0138582399999999,34
2019-02-24 05:30:00,3.0,-700.0,281.0,0.0,0.0,293.0,0.0,46.0,,,0.192,,,,34
2019-02-24 05:30:01,,,,,,,,,-3.627776667999999,0.0,,78.131,351.653,0.0138582399999999,34
2019-02-24 05:45:00,3.0,-900.0,283.0,0.0,0.0,294.0,0.0,46.0,,,0.23,,,,34
2019-02-24 05:45:01,,,,,,,,,-4.072221147999997,0.0,,78.84999999999998,351.675,0.0138582399999999,34
2019-02-24 06:00:00,3.0,-900.0,282.0,0.0,0.0,294.0,0.0,46.0,,,0.239,,,,34
2019-02-24 06:00:01,,,,,,,,,-4.494443403999998,0.0,,80.587,351.675,0.0138582399999999,34
2019-02-24 06:15:00,3.0,-600.0,283.0,0.0,200.0,295.0,0.0,45.0,-5.083332339999997,0.391,0.159,81.319,351.69800000000004,0.0138582399999999,34
2019-02-24 06:30:00,3.0,-200.0,283.0,1.0,900.0,444.0,0.0,49.0,-5.427776811999998,6.348,0.0,81.337,351.675,0.0138582399999999,34
2019-02-24 06:45:00,3.0,-200.0,283.0,2.0,1000.0,469.0,0.0,52.0,-5.794443508,23.73,0.0,81.95,351.69800000000004,0.0138582399999999,34
2019-02-24 07:00:00,3.0,-200.0,284.0,2.0,1000.0,483.0,0.0,52.0,,,0.0,,,,34
2019-02-24 07:00:01,,,,,,,,,-4.944443439999997,42.578,,81.93099999999998,351.675,0.0138582399999999,34
2019-02-24 07:15:00,3.0,-200.0,284.0,2.0,1000.0,488.0,0.0,53.0,-3.0888877359999967,108.887,0.0,80.313,351.69800000000004,0.0,34
2019-02-24 07:30:00,3.0,-200.0,285.0,2.0,1200.0,490.0,0.0,52.0,-0.5833319799999969,191.504,0.0,78.638,351.69800000000004,0.0,34
2019-02-24 07:45:00,3.0,-200.0,285.0,2.0,1000.0,489.0,0.0,52.0,2.994446084000004,274.902,0.0,76.95,351.69800000000004,0.0,34
2019-02-24 08:00:00,2.0,-200.0,283.0,1.0,900.0,486.0,0.0,52.0,,,0.0,,,,34
2019-02-24 08:00:01,,,,,,,,,7.150001972000002,336.914,,74.05599999999998,351.69800000000004,0.0,34
2019-02-24 08:15:00,2.0,-200.0,283.0,2.0,1000.0,483.0,0.0,53.0,10.438891124,410.645,0.0,69.988,351.675,0.0,34
2019-02-24 08:30:00,3.0,-200.0,283.0,2.0,1000.0,474.0,0.0,53.0,14.883335924000004,500.586,0.0,64.73100000000001,351.653,0.0,34
2019-02-24 08:45:00,3.0,-200.0,284.0,2.0,1000.0,468.0,0.0,52.0,18.266669528,591.211,0.0,60.825,351.63,0.0,34
