measured_on,ac_current__2685,ac_power_hw__2695,ac_voltage__2684,ambient_temp_f__2688,dc_current__2683,dc_power_hw__2694,dc_voltage__2682,inverter_error_code__2690,inverter_temp__2686,module_temp_f__2689,poa_irradiance__2679,power_factor_1000__2693,relative_humidity__2687,wind_direction__2692,wind_speed_mph__2691,system_id
2019-01-03 03:15:01,,,,,,,,,,-5.422221255999999,0.0,,50.469,351.72,0.0,34
2019-01-03 03:30:00,0.0,-200.0,283.0,,0.0,-200.0,4.0,0.0,25.0,-5.694443499999998,0.0,0.0,51.006,351.72,0.0,34
2019-01-03 03:45:00,0.0,-200.0,283.0,,0.0,-200.0,4.0,0.0,25.0,,,0.0,,,,34
2019-01-03 03:45:01,,,,,,,,,,-5.155554568,0.0,,50.675,351.74300000000005,0.0,34
2019-01-03 04:00:00,0.0,-200.0,282.0,,0.0,-200.0,4.0,0.0,25.0,-5.294443467999999,0.0,0.0,51.538,351.74300000000005,0.0,34
2019-01-03 04:15:00,0.0,-300.0,282.0,,0.0,-200.0,4.0,0.0,24.0,-6.572221347999998,,0.0,52.381,351.74300000000005,0.0,34
2019-01-03 04:30:00,0.0,-300.0,282.0,-26.1233340232,0.0,-200.0,4.0,0.0,24.0,-5.577776823999997,0.0,0.0,51.931,351.74300000000005,0.0,34
2019-01-03 04:45:00,0.0,-200.0,282.0,-2.970554393199997,0.0,-200.0,4.0,0.0,24.0,-4.8999989919999996,0.0,0.0,51.488,351.74300000000005,0.0053644799999999,34
2019-01-03 05:00:00,0.0,-200.0,281.0,-2.897776609599997,0.0,0.0,4.0,0.0,24.0,-4.922221216,0.0,0.0,51.375,351.72,0.0,34
2019-01-03 05:15:00,0.0,-200.0,281.0,-2.908887721599997,0.0,-200.0,4.0,0.0,24.0,-5.405554587999999,0.0,0.0,51.619,351.74300000000005,0.0,34
2019-01-03 05:30:00,0.0,-300.0,281.0,-3.1283321835999978,0.0,0.0,4.0,0.0,24.0,-6.533332455999998,0.0,0.0,52.625,351.74300000000005,0.0,34
2019-01-03 05:45:00,0.0,-200.0,283.0,,0.0,-200.0,4.0,0.0,23.0,,,0.0,,,,34
2019-01-03 05:45:01,,,,-3.2966655303999985,,,,,,-6.849999147999997,0.0,,54.556,351.74300000000005,0.0,34
2019-01-03 06:00:00,0.0,-200.0,283.0,-3.6344433351999967,0.0,-200.0,7.0,0.0,23.0,-7.283332515999998,0.0,0.0,55.344,351.765,0.0,34
2019-01-03 06:15:00,0.0,-300.0,282.0,,0.0,-200.0,52.0,0.0,23.0,,,0.0,,,,34
2019-01-03 06:15:01,,,,-3.8816655771999975,,,,,,-8.361110379999998,0.0,,57.138000000000005,351.765,0.0,34
2019-01-03 06:30:00,0.0,-200.0,282.0,,0.0,-200.0,330.0,0.0,23.0,,,0.0,,,,34
2019-01-03 06:30:01,,,,-3.9833322519999994,,,,,,-8.688888183999998,0.0,,58.125,351.81,0.0,34
2019-01-03 06:45:00,3.0,-600.0,282.0,-4.089998927199996,1.0,400.0,295.0,0.0,25.0,-8.977777095999999,0.977,0.153,59.456,351.81,0.0,34
2019-01-03 07:00:00,3.0,100.0,281.0,-4.028332255599997,3.0,1000.0,304.0,0.0,26.0,-8.355554823999999,5.078,0.0379999999999999,59.431,351.788,0.0,34
2019-01-03 07:15:00,4.0,1800.0,282.0,-4.0166655879999995,9.0,2800.0,305.0,0.0,31.0,-8.716665964,10.84,0.437,59.275,351.81,0.0,34
2019-01-03 07:30:00,8.0,6400.0,282.0,,19.0,7800.0,418.0,0.0,37.0,,,0.872,,,,34
2019-01-03 07:30:01,,,,-3.4488877647999985,,,,,,-7.705554771999998,14.648,,57.269,351.788,0.0,34
2019-01-03 07:45:00,12.0,10300.0,283.0,,30.0,11800.0,391.0,0.0,47.0,,,0.938,,,,34
2019-01-03 07:45:01,,,,-3.0944432919999976,,,,,,-6.727776915999998,15.918,,55.188,351.765,0.0,34
2019-01-03 08:00:00,19.0,16400.0,283.0,-2.4194432379999977,45.0,18200.0,403.0,0.0,53.0,-5.3499990279999965,19.336,0.975,53.2,351.74300000000005,0.0,34
2019-01-03 08:15:00,28.0,24500.0,283.0,,61.0,26800.0,432.0,0.0,53.0,,,0.989,,,,34
2019-01-03 08:15:01,,,,-1.7161098483999986,,,,,,-1.6999987359999975,135.44899999999998,,50.519,351.74300000000005,0.0,34
2019-01-03 08:30:00,38.0,33200.0,284.0,,83.0,35900.0,430.0,0.0,54.0,4.855557344000005,387.98800000000006,0.995,47.563,351.74300000000005,0.0,34
2019-01-03 08:45:00,48.0,41300.0,285.0,,106.0,44200.0,414.0,0.0,54.0,,,0.999,,,,34
2019-01-03 08:45:01,,,,,,,,,,8.827779884000002,434.961,,44.394,351.72,0.0,34
2019-01-03 09:00:00,55.0,47500.0,284.0,,122.0,50700.0,414.0,0.0,54.0,,,0.999,,,,34
2019-01-03 09:00:01,,,,,,,,,,11.705557892000002,494.629,,42.406000000000006,351.72,0.0,34
2019-01-03 09:15:00,63.0,53700.0,284.0,,141.0,57500.0,408.0,0.0,53.0,11.183335628000004,550.293,0.999,39.606,351.675,0.0,34
2019-01-03 09:30:00,68.0,58100.0,284.0,,153.0,62200.0,404.0,0.0,54.0,13.750002500000004,596.387,0.999,38.275,351.675,0.0,34
2019-01-03 09:45:00,72.0,62300.0,285.0,,167.0,66500.0,397.0,0.0,55.0,,,0.999,,,,34
2019-01-03 09:45:01,,,,,,,,,,16.233336032,637.793,,36.463,351.675,0.0,34
2019-01-03 10:00:00,77.0,66000.0,284.0,,181.0,70200.0,387.0,0.0,52.0,19.077780704,677.051,0.999,34.744,351.653,0.0,34
2019-01-03 10:15:00,80.0,68900.0,284.0,,189.0,73400.0,388.0,0.0,56.0,20.58333638,709.961,0.999,33.769,351.63,0.0,34
2019-01-03 10:30:00,83.0,71100.0,285.0,,196.0,75800.0,386.0,0.0,54.0,22.177780952000003,739.258,0.999,31.475,351.63,0.0,34
2019-01-03 10:45:00,85.0,73100.0,285.0,,201.0,77900.0,385.0,0.0,55.0,21.316669772000008,763.086,1.0,29.85,351.607,0.0,34
2019-01-03 11:00:00,86.0,74500.0,284.0,,210.0,79300.0,376.0,0.0,56.0,,,0.999,,,,34
2019-01-03 11:00:01,,,,,,,,,,22.30555874000001,780.0779999999999,,28.144,351.585,0.0,34
2019-01-03 11:15:00,87.0,75400.0,285.0,,214.0,80000.0,374.0,0.0,53.0,,,0.999,,,,34
2019-01-03 11:15:01,,,,,,,,,,22.238892068,786.914,,27.644,351.56300000000005,0.0,34
2019-01-03 11:30:00,89.0,76400.0,285.0,,217.0,81200.0,374.0,0.0,52.0,,,0.999,,,,34
2019-01-03 11:30:01,,,,,,,,,,17.966669504000006,798.438,,27.294,351.54,0.0,34
2019-01-03 11:45:00,88.0,76000.0,285.0,,218.0,80700.0,369.0,0.0,54.0,,,0.999,,,,34
2019-01-03 11:45:01,,,,,,,,,,19.872225212,803.223,,26.213,351.51800000000003,0.0,34
2019-01-03 12:00:00,88.0,76000.0,285.0,,216.0,80700.0,373.0,0.0,55.0,,,0.999,,,,34
2019-01-03 12:00:01,,,,,,,,,,19.811114096,803.0269999999998,,25.325,351.51800000000003,0.0,34
2019-01-03 12:15:00,86.0,74500.0,286.0,,217.0,78700.0,363.0,0.0,54.0,21.711114248000005,798.5349999999999,0.999,24.25,351.495,0.0,34
2019-01-03 12:30:00,86.0,73700.0,285.0,,212.0,78400.0,369.0,0.0,54.0,24.70555893200001,788.3789999999998,0.998,23.781,351.472,0.0,34
2019-01-03 12:45:00,83.0,71400.0,285.0,,200.0,76100.0,381.0,0.0,56.0,,,0.999,,,,34
2019-01-03 12:45:01,,,,,,,,,,22.011114272000004,770.9960000000002,,23.563,351.472,0.0,34
2019-01-03 13:00:00,81.0,69900.0,285.0,,196.0,74300.0,378.0,0.0,54.0,21.766669808000007,750.098,1.0,23.031,351.45,0.0,34
2019-01-03 13:15:00,77.0,67200.0,286.0,,189.0,71600.0,378.0,0.0,53.0,22.98333657200001,725.586,0.999,22.613000000000003,351.45,0.0,34
2019-01-03 13:30:00,73.0,63700.0,285.0,,175.0,68000.0,387.0,0.0,55.0,,,0.999,,,,34
2019-01-03 13:30:01,,,,,,,,,,22.911114344,697.461,,22.206,351.42800000000005,0.0,34
2019-01-03 13:45:00,69.0,59900.0,285.0,,170.0,63400.0,373.0,0.0,54.0,,,0.999,,,,34
2019-01-03 13:45:01,,,,,,,,,,22.683336548000003,661.523,,22.225,351.42800000000005,0.0,34
2019-01-03 14:00:00,65.0,56100.0,285.0,,154.0,59900.0,387.0,0.0,56.0,,,0.999,,,,34
2019-01-03 14:00:01,,,,,,,,,,19.588891856000007,622.363,,22.6,351.405,0.0,34
2019-01-03 14:15:00,59.0,51100.0,286.0,,137.0,54600.0,396.0,0.0,54.0,20.316669692,580.664,0.999,22.169,351.405,0.0,34
2019-01-03 14:30:00,53.0,46000.0,284.0,,125.0,49200.0,392.0,0.0,55.0,20.094447452000008,536.4259999999999,0.997,21.9,351.405,0.0,34
2019-01-03 14:45:00,46.0,40200.0,285.0,,109.0,42900.0,392.0,0.0,54.0,,,0.996,,,,34
2019-01-03 14:45:01,,,,,,,,,,17.333336120000002,486.23,,22.7,351.38300000000004,0.0,34
2019-01-03 15:00:00,36.0,31900.0,285.0,,86.0,34400.0,395.0,0.0,53.0,,,0.995,,,,34
2019-01-03 15:00:01,,,,,,,,,,16.477780496000005,429.98,,22.263,351.38300000000004,0.0,34
2019-01-03 15:15:00,27.0,23700.0,285.0,,66.0,25700.0,389.0,0.0,54.0,15.811113776000004,371.68,0.988,22.806,351.38300000000004,0.0,34
2019-01-03 15:30:00,18.0,15700.0,285.0,,44.0,17200.0,389.0,0.0,54.0,14.727780356,311.523,0.974,22.769,351.36,0.03084576,34
2019-01-03 15:45:00,11.0,9400.0,285.0,,27.0,10600.0,389.0,0.0,53.0,14.866669256000003,248.242,0.933,23.256,351.36,0.02816352,34
2019-01-03 16:00:00,7.0,5200.0,284.0,,16.0,6400.0,387.0,0.0,53.0,12.700002416000004,88.37899999999999,0.829,23.956,351.38300000000004,0.03084576,34
2019-01-03 16:15:00,4.0,2000.0,284.0,,8.0,2900.0,368.0,0.0,52.0,9.066668792,17.969,0.499,24.331,351.38300000000004,0.02816352,34
2019-01-03 16:30:00,3.0,0.0,283.0,,3.0,1000.0,376.0,0.0,52.0,7.488890888,11.719,0.0,25.063,351.405,0.03084576,34
2019-01-03 16:45:00,0.0,-300.0,282.0,,0.0,-200.0,400.0,0.0,51.0,6.588890816000003,5.273,0.0,26.125,351.405,0.03084576,34
2019-01-03 17:00:00,3.0,-900.0,281.0,,0.0,100.0,294.0,0.0,50.0,4.488890648000002,1.27,0.23,27.594,351.42800000000005,0.03084576,34
2019-01-03 17:15:00,0.0,-300.0,282.0,,0.0,-200.0,55.0,0.0,46.0,2.4166682600000016,0.098,0.0,28.638,351.42800000000005,0.02816352,34
2019-01-03 17:30:00,0.0,-200.0,282.0,,0.0,-200.0,9.0,0.0,43.0,0.5555570000000039,0.0,0.0,29.588,351.45,0.0250342399999999,34
2019-01-03 17:45:00,0.0,-300.0,282.0,,0.0,0.0,6.0,0.0,41.0,-0.0833319399999972,0.0,0.0,30.594,351.42800000000005,0.0169875199999999,34
2019-01-03 18:00:00,0.0,-300.0,282.0,,0.0,0.0,6.0,0.0,40.0,,,0.0,,,,34
2019-01-03 18:00:01,,,,,,,,,,-0.6777764319999982,0.0,,31.65,351.42800000000005,0.0138582399999999,34
2019-01-03 18:15:00,0.0,-300.0,282.0,,0.0,-200.0,6.0,0.0,39.0,-1.249998699999999,0.0,0.0,33.694,351.45,0.0138582399999999,34
2019-01-03 18:30:00,0.0,-200.0,281.0,,0.0,-200.0,6.0,0.0,38.0,-0.938887563999998,0.0,0.0,33.919000000000004,351.495,0.0,34
2019-01-03 18:45:00,0.0,-200.0,281.0,,0.0,0.0,6.0,0.0,37.0,-1.4277764919999996,0.0,0.0,33.85,351.472,0.0,34
2019-01-03 19:00:00,0.0,-200.0,281.0,,0.0,-200.0,6.0,0.0,36.0,-1.6333320639999975,0.0,0.0,35.656,351.495,0.0,34
2019-01-03 19:15:00,0.0,-200.0,281.0,,0.0,-200.0,6.0,0.0,36.0,-1.244443143999998,0.0,0.0,36.306,351.51800000000003,0.0,34
2019-01-03 19:30:00,0.0,-200.0,281.0,,0.0,-200.0,6.0,0.0,35.0,,,0.0,,,,34
2019-01-03 19:30:01,,,,,,,,,,-1.0999986879999994,,,37.038,351.51800000000003,0.0,34
2019-01-03 19:45:00,0.0,-200.0,282.0,,0.0,-200.0,6.0,0.0,35.0,-1.0444431279999975,0.0,0.0,38.425,351.51800000000003,0.0,34
2019-01-03 20:00:00,0.0,-200.0,281.0,,0.0,0.0,6.0,0.0,34.0,-0.9888875679999992,0.0,0.0,39.575,351.51800000000003,0.0,34
2019-01-03 20:15:00,0.0,-200.0,281.0,,0.0,-200.0,6.0,0.0,34.0,-0.8611097799999996,0.0,0.0,39.956,351.51800000000003,0.0,34
2019-01-03 20:30:00,0.0,-200.0,281.0,,0.0,-200.0,6.0,0.0,33.0,,,0.0,,,,34
2019-01-03 20:30:01,,,,,,,,,,-1.1888875839999995,0.0,,40.763000000000005,351.54,0.0,34
2019-01-03 20:45:00,0.0,-200.0,281.0,,0.0,-200.0,6.0,0.0,33.0,,,0.0,,,,34
2019-01-03 20:45:01,,,,,,,,,,-1.9777765359999968,0.0,,42.463,351.54,0.0,34
2019-01-03 21:00:00,0.0,-300.0,281.0,,0.0,-200.0,6.0,0.0,32.0,-2.5055543559999998,0.0,0.0,44.1,351.56300000000005,0.0,34
2019-01-03 21:15:00,0.0,-200.0,282.0,,0.0,-200.0,4.0,0.0,32.0,-2.8166654919999985,0.0,0.0,46.188,351.56300000000005,0.0,34
2019-01-03 21:30:00,0.0,-300.0,282.0,,0.0,-200.0,4.0,0.0,31.0,,,0.0,,,,34
2019-01-03 21:30:01,,,,,,,,,,-2.8055543799999985,0.0,,46.481,351.56300000000005,0.0,34
2019-01-03 21:45:00,0.0,-300.0,282.0,,0.0,-200.0,4.0,0.0,31.0,-3.355554423999997,,0.0,47.006,351.56300000000005,0.0,34
2019-01-03 22:00:00,0.0,-200.0,282.0,,0.0,-200.0,4.0,0.0,31.0,-3.8388877959999985,0.0,0.0,47.763000000000005,351.585,0.0,34
2019-01-03 22:15:00,0.0,-200.0,282.0,,0.0,-200.0,4.0,0.0,30.0,-3.9499989159999984,0.0,0.0,49.381,351.585,0.0,34
2019-01-03 22:30:00,0.0,-200.0,282.0,,0.0,-200.0,4.0,0.0,30.0,-4.061110035999997,0.0,0.0,49.488,351.585,0.0,34
2019-01-03 22:45:00,0.0,-300.0,283.0,,0.0,-200.0,4.0,0.0,29.0,,,0.0,,,,34
2019-01-03 22:45:01,,,,,,,,,,-3.9888878079999976,0.0,,49.225,351.607,0.0,34
2019-01-03 23:00:00,0.0,-200.0,283.0,,0.0,-200.0,4.0,0.0,29.0,,,0.0,,,,34
2019-01-03 23:00:01,,,,,,,,,,-4.499998959999999,0.0,,50.256,351.63,0.0,34
2019-01-03 23:15:00,0.0,-300.0,284.0,,0.0,-200.0,4.0,0.0,29.0,-4.294443387999998,0.0,0.0,50.213,351.607,0.0,34
2019-01-03 23:30:00,0.0,-200.0,284.0,,0.0,-200.0,4.0,0.0,29.0,,,0.0,,,,34
2019-01-03 23:30:01,,,,,,,,,,-3.2055544119999975,0.0,,49.344,351.607,0.0,34
2019-01-03 23:45:00,0.0,-200.0,285.0,,0.0,-200.0,4.0,0.0,28.0,-3.0833321799999998,0.0,0.0,50.225,351.607,0.0,34
