measured_on,ac_current__2685,ac_power_hw__2695,ac_voltage__2684,dc_current__2683,dc_power_hw__2694,dc_voltage__2682,inverter_error_code__2690,inverter_temp__2686,module_temp_f__2689,poa_irradiance__2679,power_factor_1000__2693,relative_humidity__2687,wind_direction__2692,wind_speed_mph__2691,system_id
2019-02-12 00:00:00,0.0,-200.0,284.0,0.0,-200.0,4.0,0.0,30.0,-7.883332564,0.0,0.0,51.65,351.675,0.0,34
2019-02-12 00:15:00,0.0,-200.0,284.0,0.0,-200.0,4.0,0.0,30.0,-8.722221519999998,0.0,0.0,53.494,351.72,0.0,34
2019-02-12 00:30:00,0.0,-300.0,283.0,0.0,-200.0,4.0,0.0,29.0,-8.199999256,0.0,0.0,56.3,351.69800000000004,0.0,34
2019-02-12 00:45:00,0.0,-200.0,284.0,0.0,-200.0,4.0,0.0,29.0,-8.066665911999996,,0.0,56.631,351.69800000000004,0.0,34
2019-02-12 01:00:00,0.0,-300.0,284.0,0.0,-200.0,4.0,0.0,29.0,-8.072221467999999,0.0,0.0,56.706,351.72,0.0,34
2019-02-12 01:15:00,0.0,-200.0,283.0,0.0,-200.0,4.0,0.0,28.0,-8.022221463999998,0.0,0.0,56.988,351.72,0.0,34
2019-02-12 01:30:00,0.0,-300.0,283.0,0.0,-200.0,4.0,0.0,28.0,-8.172221476,0.0,0.0,58.8,351.72,0.0,34
2019-02-12 01:45:00,0.0,-300.0,283.0,0.0,-200.0,4.0,0.0,28.0,,,0.0,,,,34
2019-02-12 01:45:01,,,,,,,,,-8.483332611999998,0.0,,59.219,351.74300000000005,0.0,34
2019-02-12 02:00:00,0.0,-300.0,283.0,0.0,-200.0,4.0,0.0,28.0,,,0.0,,,,34
2019-02-12 02:00:01,,,,,,,,,-8.788888191999998,0.0,,62.256,351.765,0.0,34
2019-02-12 02:15:00,0.0,-300.0,282.0,0.0,-200.0,4.0,0.0,27.0,-8.972221539999996,0.0,0.0,62.2,351.765,0.0,34
